timelog_id,activity_idref,person_idref,subtask_idref,account_idref,logdate,hours,timestamp
30334,17092,25,59,42,2012-10-24,1.5,"2014-09-25 20:18:40"
30335,17092,25,59,42,2012-10-26,1.5,"2014-09-25 20:18:40"
30336,17093,25,51,82,2012-10-24,1,"2014-09-25 20:18:40"
30337,17093,25,51,82,2012-10-25,2.5,"2014-09-25 20:18:40"
30338,17093,25,51,82,2012-10-26,1.5,"2014-09-25 20:18:40"
30339,17094,25,51,23,2012-10-24,0.5,"2014-09-25 20:18:40"
30340,17094,25,51,23,2012-10-25,0.25,"2014-09-25 20:18:40"
30341,17094,25,51,23,2012-10-26,1.5,"2014-09-25 20:18:40"
30342,17095,25,51,42,2012-10-24,3,"2014-09-25 20:18:40"
30343,17096,25,45,29,2012-10-24,0.5,"2014-09-25 20:18:40"
30344,17096,25,45,29,2012-10-25,1.5,"2014-09-25 20:18:40"
30345,17096,25,45,29,2012-10-26,2.5,"2014-09-25 20:18:40"
30346,17097,25,43,101,2012-10-24,0.5,"2014-09-25 20:18:40"
30347,17097,25,43,101,2012-10-25,0.5,"2014-09-25 20:18:40"
30348,17097,25,43,101,2012-10-26,0.5,"2014-09-25 20:18:40"
30349,17098,25,47,29,2012-10-25,1,"2014-09-25 20:18:40"
30350,17099,25,51,30,2012-10-25,0.5,"2014-09-25 20:18:40"
30351,17100,25,47,29,2012-10-29,2.5,"2014-09-25 20:18:40"
30352,17100,25,47,29,2012-10-31,1,"2014-09-25 20:18:40"
30353,17100,25,47,29,2012-11-01,1,"2014-09-25 20:18:40"
30354,17100,25,47,29,2012-11-02,1.5,"2014-09-25 20:18:40"
30355,17101,25,51,101,2012-10-29,1,"2014-09-25 20:18:40"
30356,17102,25,51,101,2012-10-29,1,"2014-09-25 20:18:40"
30357,17102,25,51,101,2012-11-02,1.5,"2014-09-25 20:18:40"
30358,17103,25,43,101,2012-10-29,0.5,"2014-09-25 20:18:40"
30359,17103,25,43,101,2012-10-30,0.5,"2014-09-25 20:18:40"
30360,17103,25,43,101,2012-10-31,0.5,"2014-09-25 20:18:40"
30361,17103,25,43,101,2012-11-01,0.5,"2014-09-25 20:18:40"
30362,17103,25,43,101,2012-11-02,0.5,"2014-09-25 20:18:40"
30363,17104,25,59,42,2012-10-30,2,"2014-09-25 20:18:40"
30364,17104,25,59,42,2012-10-31,1.5,"2014-09-25 20:18:40"
30365,17105,25,51,29,2012-10-30,1,"2014-09-25 20:18:40"
30366,17106,25,50,23,2012-10-30,0.5,"2014-09-25 20:18:40"
30367,17107,25,51,82,2012-10-30,0.5,"2014-09-25 20:18:40"
30368,17107,25,51,82,2012-10-31,0.5,"2014-09-25 20:18:40"
30369,17108,25,45,42,2012-10-31,0.25,"2014-09-25 20:18:40"
30370,17109,25,59,30,2012-10-31,1,"2014-09-25 20:18:40"
30371,17109,25,59,30,2012-11-01,1,"2014-09-25 20:18:40"
30372,17109,25,59,30,2012-11-02,2,"2014-09-25 20:18:40"
30373,17110,25,59,70,2012-11-01,1,"2014-09-25 20:18:40"
30374,17111,25,47,29,2012-11-05,3,"2014-09-25 20:18:40"
30375,17112,25,51,101,2012-11-05,3,"2014-09-25 20:18:40"
30376,17112,25,51,101,2012-11-06,2,"2014-09-25 20:18:40"
30377,17113,25,51,23,2012-11-05,0.75,"2014-09-25 20:18:40"
30378,17113,25,51,23,2012-11-06,0.25,"2014-09-25 20:18:40"
30379,17114,25,47,24,2012-11-06,0.25,"2014-09-25 20:18:40"
30380,17115,25,59,29,2012-11-06,1,"2014-09-25 20:18:40"
30381,17116,25,59,42,2012-11-06,1,"2014-09-25 20:18:40"
30382,17117,25,43,101,2012-11-05,0.5,"2014-09-25 20:18:40"
30383,17117,25,43,101,2012-11-06,0.5,"2014-09-25 20:18:40"
30384,6443,1,44,101,2012-10-24,1,"2014-09-25 20:18:40"
30385,17118,1,43,101,2012-10-24,1,"2014-09-25 20:18:40"
30386,17118,1,43,101,2012-10-25,1,"2014-09-25 20:18:40"
30387,17118,1,43,101,2012-10-26,1,"2014-09-25 20:18:40"
30388,6690,1,42,89,2012-10-24,1,"2014-09-25 20:18:40"
30389,17119,1,59,101,2012-10-24,0.5,"2014-09-25 20:18:40"
30390,17120,1,7,101,2012-10-25,2,"2014-09-25 20:18:40"
30391,17121,1,59,101,2012-10-25,1,"2014-09-25 20:18:40"
30392,17122,1,50,101,2012-10-25,1,"2014-09-25 20:18:40"
30393,17122,1,50,101,2012-10-28,0,"2014-09-25 20:18:40"
30394,17123,1,11,101,2012-10-25,1,"2014-09-25 20:18:40"
30395,17124,1,42,89,2012-10-24,1,"2014-09-25 20:18:40"
30396,17124,1,42,89,2012-10-26,0.75,"2014-09-25 20:18:40"
30397,3062,1,22,101,2012-10-25,0,"2014-09-25 20:18:40"
30398,3062,1,22,101,2012-10-26,2.5,"2014-09-25 20:18:40"
30399,4544,1,31,101,2012-10-26,0.5,"2014-09-25 20:18:40"
30400,17125,1,42,86,2012-10-26,0.5,"2014-09-25 20:18:40"
30401,17126,1,59,101,2012-10-29,1,"2014-09-25 20:18:40"
30402,17127,1,42,92,2012-10-29,1,"2014-09-25 20:18:40"
30403,15883,1,43,101,2012-10-29,1,"2014-09-25 20:18:40"
30404,15883,1,43,101,2012-10-30,1,"2014-09-25 20:18:40"
30405,15883,1,43,101,2012-10-31,1,"2014-09-25 20:18:40"
30406,15883,1,43,101,2012-11-01,1,"2014-09-25 20:18:40"
30407,15883,1,43,101,2012-11-02,1,"2014-09-25 20:18:40"
30408,17128,1,11,101,2012-10-29,3,"2014-09-25 20:18:40"
30409,17129,1,51,101,2012-10-29,1.5,"2014-09-25 20:18:40"
30410,17129,1,51,101,2012-10-31,0,"2014-09-25 20:18:40"
30411,17130,1,57,101,2012-10-30,4,"2014-09-25 20:18:40"
30412,17130,1,57,101,2012-11-02,0,"2014-09-25 20:18:40"
30413,17131,1,31,101,2012-10-30,0.5,"2014-09-25 20:18:40"
30414,17132,1,42,90,2012-10-30,0.5,"2014-09-25 20:18:40"
30415,17132,1,42,90,2012-11-02,3,"2014-09-25 20:18:40"
30416,8191,1,22,101,2012-10-31,2,"2014-09-25 20:18:40"
30417,8191,1,22,101,2012-11-01,2,"2014-09-25 20:18:40"
30418,8191,1,22,101,2012-11-02,1,"2014-09-25 20:18:40"
30419,17133,1,42,88,2012-10-31,0.5,"2014-09-25 20:18:40"
30420,17133,1,42,88,2012-11-01,3.5,"2014-09-25 20:18:40"
30421,17134,1,32,101,2012-10-31,0.5,"2014-09-25 20:18:40"
30422,17134,1,32,101,2012-11-01,0.5,"2014-09-25 20:18:40"
30423,17135,1,18,101,2012-11-02,1.5,"2014-09-25 20:18:40"
30424,17135,1,18,101,2012-11-03,1.5,"2014-09-25 20:18:40"
30425,17136,1,1,101,2012-11-02,1,"2014-09-25 20:18:40"
30426,5923,1,42,92,2012-11-05,4,"2014-09-25 20:18:40"
30427,17137,1,18,101,2012-11-05,2,"2014-09-25 20:18:40"
30428,17137,1,18,101,2012-11-06,2.5,"2014-09-25 20:18:40"
30429,15883,1,43,101,2012-11-05,1,"2014-09-25 20:18:40"
30430,15883,1,43,101,2012-11-06,1,"2014-09-25 20:18:40"
30431,17138,1,42,89,2012-11-06,3,"2014-09-25 20:18:40"
30432,6443,1,44,101,2012-11-06,1,"2014-09-25 20:18:40"
30433,6443,1,44,101,2012-11-07,1,"2014-09-25 20:18:40"
30434,15883,1,43,101,2012-11-07,1,"2014-09-25 20:18:40"
30435,15883,1,43,101,2012-11-08,1,"2014-09-25 20:18:40"
30436,15883,1,43,101,2012-11-09,1,"2014-09-25 20:18:40"
30437,17139,1,51,101,2012-11-07,2,"2014-09-25 20:18:40"
30438,17140,1,14,101,2012-11-07,1,"2014-09-25 20:18:40"
30439,17140,1,14,101,2012-11-08,1,"2014-09-25 20:18:40"
30440,17141,1,42,89,2012-11-07,3,"2014-09-25 20:18:40"
30441,17141,1,42,89,2012-11-08,0.5,"2014-09-25 20:18:40"
30442,17141,1,42,89,2012-11-09,1,"2014-09-25 20:18:40"
30443,17142,1,51,101,2012-11-08,1,"2014-09-25 20:18:40"
30444,17143,1,51,101,2012-11-08,2.5,"2014-09-25 20:18:40"
30445,17143,1,51,101,2012-11-11,0,"2014-09-25 20:18:40"
30446,17144,1,42,88,2012-11-08,0.5,"2014-09-25 20:18:40"
30447,17145,1,29,101,2012-11-08,0.5,"2014-09-25 20:18:40"
30448,17146,1,34,101,2012-11-09,0.5,"2014-09-25 20:18:40"
30449,17147,1,34,101,2012-11-13,1,"2014-09-25 20:18:40"
30450,17148,1,59,101,2012-11-13,2,"2014-09-25 20:18:40"
30451,17148,1,59,101,2012-11-15,1,"2014-09-25 20:18:40"
30452,17149,1,43,101,2012-11-13,1,"2014-09-25 20:18:40"
30453,17149,1,43,101,2012-11-14,1,"2014-09-25 20:18:40"
30454,17149,1,43,101,2012-11-15,1,"2014-09-25 20:18:40"
30455,17149,1,43,101,2012-11-16,1,"2014-09-25 20:18:40"
30456,17150,1,42,92,2012-11-14,1.5,"2014-09-25 20:18:40"
30457,17151,1,42,87,2012-11-14,1.5,"2014-09-25 20:18:40"
30458,55,1,29,101,2012-11-15,1,"2014-09-25 20:18:40"
30459,17152,1,51,101,2012-11-16,1,"2014-09-25 20:18:40"
30460,17153,1,43,101,2012-11-19,1,"2014-09-25 20:18:40"
30461,17153,1,43,101,2012-11-20,1,"2014-09-25 20:18:40"
30462,17153,1,43,101,2012-11-21,1,"2014-09-25 20:18:40"
30463,17154,1,14,101,2012-11-19,2,"2014-09-25 20:18:40"
30464,17154,1,14,101,2012-11-20,1,"2014-09-25 20:18:40"
30465,17154,1,14,101,2012-11-21,1,"2014-09-25 20:18:40"
30466,17155,1,29,101,2012-11-19,1,"2014-09-25 20:18:40"
30467,17156,1,11,101,2012-11-20,1,"2014-09-25 20:18:40"
30468,6443,1,44,101,2012-11-21,1,"2014-09-25 20:18:40"
30469,17157,1,10,101,2012-11-21,1,"2014-09-25 20:18:40"
30470,17158,1,59,101,2012-11-26,1,"2014-09-25 20:18:40"
30471,17159,1,42,101,2012-11-26,1,"2014-09-25 20:18:40"
30472,17118,1,43,101,2012-11-26,1,"2014-09-25 20:18:40"
30473,17118,1,43,101,2012-11-27,1,"2014-09-25 20:18:40"
30474,6443,1,44,101,2012-11-26,0.25,"2014-09-25 20:18:40"
30475,6443,1,44,101,2012-11-27,1,"2014-09-25 20:18:40"
30476,17160,1,59,101,2012-11-26,1.5,"2014-09-25 20:18:40"
30477,17161,1,31,101,2012-11-26,0.5,"2014-09-25 20:18:40"
30478,17161,1,31,101,2012-11-27,1,"2014-09-25 20:18:40"
30479,17162,1,60,101,2012-11-27,1,"2014-09-25 20:18:40"
30480,17163,18,28,101,2012-11-28,0.25,"2014-09-25 20:18:40"
30481,17164,18,51,101,2012-12-04,3.25,"2014-09-25 20:18:40"
30482,17165,18,51,101,2012-12-06,1.5,"2014-09-25 20:18:40"
30483,17166,18,33,101,2012-12-07,6,"2014-09-25 20:18:40"
30484,17167,49,51,101,2012-11-28,0.5,"2014-09-25 20:18:40"
30485,17167,49,51,101,2012-11-29,0.5,"2014-09-25 20:18:40"
30486,17167,49,51,101,2012-11-30,0.5,"2014-09-25 20:18:40"
30487,17167,49,51,101,2012-12-02,0.25,"2014-09-25 20:18:40"
30488,17168,49,51,30,2012-11-29,1.5,"2014-09-25 20:18:40"
30489,17167,49,51,101,2012-12-04,0.5,"2014-09-25 20:18:40"
30490,17167,49,51,101,2012-12-05,0.5,"2014-09-25 20:18:40"
30491,17167,49,51,101,2012-12-07,0.5,"2014-09-25 20:18:40"
30492,17169,49,47,24,2012-12-03,3,"2014-09-25 20:18:40"
30493,17170,49,51,101,2012-12-03,1.5,"2014-09-25 20:18:40"
30494,17171,49,51,63,2012-12-03,2,"2014-09-25 20:18:40"
30495,17172,49,51,101,2012-12-10,1.5,"2014-09-25 20:18:40"
30496,17173,49,51,101,2012-12-12,0.5,"2014-09-25 20:18:40"
30497,17174,49,47,18,2012-12-13,1.5,"2014-09-25 20:18:40"
30498,17175,49,51,101,2012-12-17,1.25,"2014-09-25 20:18:40"
30499,17176,49,51,101,2012-12-17,1.25,"2014-09-25 20:18:40"
30500,17177,49,47,101,2012-12-17,0.5,"2014-09-25 20:18:40"
30501,17178,4,7,101,2012-12-18,0.25,"2014-09-25 20:18:40"
30502,17179,25,47,29,2012-12-12,1.75,"2014-09-25 20:18:40"
30503,17179,25,47,29,2012-12-13,1,"2014-09-25 20:18:40"
30504,17180,25,47,18,2012-12-12,1,"2014-09-25 20:18:40"
30505,17180,25,47,18,2012-12-13,2.5,"2014-09-25 20:18:40"
30506,17181,25,51,23,2012-12-12,2.5,"2014-09-25 20:18:40"
30507,17181,25,51,23,2012-12-13,1,"2014-09-25 20:18:40"
30508,17182,25,43,101,2012-12-12,0.5,"2014-09-25 20:18:40"
30509,17183,25,51,63,2012-12-12,0.5,"2014-09-25 20:18:40"
30510,17184,25,51,42,2012-12-13,0.5,"2014-09-25 20:18:40"
30511,17185,25,51,30,2012-12-13,1.25,"2014-09-25 20:18:40"
30512,17185,25,51,30,2012-12-14,2,"2014-09-25 20:18:40"
30513,17186,25,14,101,2012-12-14,1.5,"2014-09-25 20:18:40"
30514,17187,25,51,101,2012-12-17,1.25,"2014-09-25 20:18:40"
30515,17188,25,47,29,2012-12-17,2,"2014-09-25 20:18:40"
30516,17188,25,47,29,2012-12-18,1.5,"2014-09-25 20:18:40"
30517,17188,25,47,29,2012-12-19,1,"2014-09-25 20:18:40"
30518,17188,25,47,29,2012-12-20,0.5,"2014-09-25 20:18:41"
30519,17189,25,51,28,2012-12-17,0.5,"2014-09-25 20:18:41"
30520,17190,25,51,29,2012-12-17,0.25,"2014-09-25 20:18:41"
30521,17191,25,51,43,2012-12-17,0.25,"2014-09-25 20:18:41"
30522,17192,25,51,23,2012-12-17,0.5,"2014-09-25 20:18:41"
30523,17193,25,47,18,2012-12-17,0.25,"2014-09-25 20:18:41"
30524,17194,25,51,42,2012-12-17,0.5,"2014-09-25 20:18:41"
30525,17194,25,51,42,2012-12-18,1.75,"2014-09-25 20:18:41"
30526,17194,25,51,42,2012-12-19,2,"2014-09-25 20:18:41"
30527,17195,25,47,29,2012-12-18,0.5,"2014-09-25 20:18:41"
30528,17196,25,51,101,2012-12-18,0.5,"2014-09-25 20:18:41"
30529,17196,25,51,101,2012-12-19,2,"2014-09-25 20:18:41"
30530,17197,25,51,30,2012-12-19,0.5,"2014-09-25 20:18:41"
30531,17198,25,51,70,2012-12-20,0.75,"2014-09-25 20:18:41"
30532,17199,25,51,101,2012-12-20,2,"2014-09-25 20:18:41"
30533,17200,25,51,101,2012-12-20,0.5,"2014-09-25 20:18:41"
30534,17201,25,6,101,2012-12-20,0.5,"2014-09-25 20:18:41"
30535,17201,25,6,101,2012-12-21,1,"2014-09-25 20:18:41"
30536,17202,25,51,101,2012-12-24,0.5,"2014-09-25 20:18:41"
30537,17203,25,51,63,2012-12-24,0.5,"2014-09-25 20:18:41"
30538,17204,25,47,24,2012-12-24,0.75,"2014-09-25 20:18:41"
30539,17205,25,51,42,2012-12-24,0.25,"2014-09-25 20:18:41"
30540,17206,25,51,101,2012-12-24,1,"2014-09-25 20:18:41"
30541,17207,24,32,20,2012-12-14,2.25,"2014-09-25 20:18:41"
30542,17208,24,32,11,2012-12-17,1.5,"2014-09-25 20:18:41"
30543,17209,24,33,20,2012-12-17,2.5,"2014-09-25 20:18:41"
30544,17210,24,33,5,2012-12-21,2,"2014-09-25 20:18:41"
30545,17211,24,33,30,2012-12-21,4.5,"2014-09-25 20:18:41"
30546,17212,24,29,101,2012-12-22,0.25,"2014-09-25 20:18:41"
30547,17213,37,32,101,2012-12-12,1,"2014-09-25 20:18:41"
30548,17214,37,14,101,2012-12-14,2,"2014-09-25 20:18:41"
30549,17215,37,43,101,2012-12-17,1.5,"2014-09-25 20:18:41"
30550,17216,37,45,101,2012-12-17,1.75,"2014-09-25 20:18:41"
30551,17217,37,29,101,2012-12-20,8,"2014-09-25 20:18:41"
30552,17218,37,30,101,2012-11-28,5.5,"2014-09-25 20:18:41"
30553,17219,37,29,101,2012-11-28,1.5,"2014-09-25 20:18:41"
30554,17012,37,32,5,2012-11-29,3.5,"2014-09-25 20:18:41"
30555,17220,37,29,101,2012-11-29,4.5,"2014-09-25 20:18:41"
30556,17221,37,32,15,2012-11-30,1.25,"2014-09-25 20:18:41"
30557,17222,37,45,30,2012-11-30,4.25,"2014-09-25 20:18:41"
30558,17223,37,32,30,2012-12-03,8,"2014-09-25 20:18:41"
30559,17224,37,32,38,2012-12-04,0.75,"2014-09-25 20:18:41"
30560,17225,37,43,101,2012-12-04,1.5,"2014-09-25 20:18:41"
30561,17226,37,29,101,2012-12-05,3,"2014-09-25 20:18:41"
30562,17227,37,33,38,2012-12-06,1.75,"2014-09-25 20:18:41"
30563,17228,37,33,30,2012-12-06,3,"2014-09-25 20:18:41"
30564,17229,37,33,30,2012-12-07,8,"2014-09-25 20:18:41"
30565,17230,37,29,101,2012-12-09,4,"2014-09-25 20:18:41"
30566,17231,37,33,38,2012-12-10,1.75,"2014-09-25 20:18:41"
30567,17232,37,45,101,2012-12-10,2.75,"2014-09-25 20:18:41"
30568,17233,37,43,101,2012-12-10,1.5,"2014-09-25 20:18:41"
30569,17234,37,30,101,2012-12-10,2,"2014-09-25 20:18:41"
30570,17235,37,32,101,2012-12-11,2,"2014-09-25 20:18:41"
30571,17236,37,29,101,2012-12-11,4.25,"2014-09-25 20:18:41"
30572,17237,37,32,11,2012-12-11,1.75,"2014-09-25 20:18:41"
30573,17238,48,51,101,2012-12-12,1.5,"2014-09-25 20:18:41"
30574,17238,48,51,101,2012-12-13,0.5,"2014-09-25 20:18:41"
30575,17238,48,51,101,2012-12-14,0.5,"2014-09-25 20:18:41"
30576,17239,48,51,70,2012-12-12,0.5,"2014-09-25 20:18:41"
30577,17017,48,51,29,2012-12-12,2,"2014-09-25 20:18:41"
30578,17240,48,51,101,2012-12-17,0.5,"2014-09-25 20:18:41"
30579,17240,48,51,101,2012-12-18,0.5,"2014-09-25 20:18:41"
30580,17240,48,51,101,2012-12-19,0.5,"2014-09-25 20:18:41"
30581,17240,48,51,101,2012-12-20,0.5,"2014-09-25 20:18:41"
30582,17240,48,51,101,2012-12-21,0.5,"2014-09-25 20:18:41"
30583,6007,3,7,101,2012-12-20,0.75,"2014-09-25 20:18:41"
30584,17241,23,14,101,2012-12-12,3.5,"2014-09-25 20:18:41"
30585,17241,23,14,101,2012-12-13,3,"2014-09-25 20:18:41"
30586,17241,23,14,101,2012-12-14,4,"2014-09-25 20:18:41"
30587,17242,23,14,101,2012-12-17,4,"2014-09-25 20:18:41"
30588,17242,23,14,101,2012-12-18,4,"2014-09-25 20:18:41"
30589,17242,23,14,101,2012-12-19,0,"2014-09-25 20:18:41"
30590,17243,23,50,101,2012-12-19,3.5,"2014-09-25 20:18:41"
30591,17244,23,50,101,2012-12-20,4,"2014-09-25 20:18:41"
30592,17244,23,50,101,2012-12-21,0,"2014-09-25 20:18:41"
30593,17245,23,30,101,2012-11-28,1.75,"2014-09-25 20:18:41"
30594,17245,23,30,101,2012-11-29,2.5,"2014-09-25 20:18:41"
30595,17245,23,30,101,2012-11-30,1.5,"2014-09-25 20:18:41"
30596,17246,23,14,101,2012-11-28,0.5,"2014-09-25 20:18:41"
30597,17246,23,14,101,2012-11-29,1,"2014-09-25 20:18:41"
30598,17246,23,14,101,2012-11-30,1,"2014-09-25 20:18:41"
30599,17247,23,8,101,2012-11-29,2.25,"2014-09-25 20:18:41"
30600,17247,23,8,101,2012-11-30,1.5,"2014-09-25 20:18:41"
30601,17248,23,14,101,2012-12-03,1.5,"2014-09-25 20:18:41"
30602,17248,23,14,101,2012-12-04,3,"2014-09-25 20:18:41"
30603,17249,23,30,101,2012-12-03,1.5,"2014-09-25 20:18:41"
30604,17249,23,30,101,2012-12-04,2,"2014-09-25 20:18:41"
30605,17250,23,14,101,2012-12-05,4,"2014-09-25 20:18:41"
30606,17250,23,14,101,2012-12-06,5,"2014-09-25 20:18:41"
30607,17250,23,14,101,2012-12-07,2.5,"2014-09-25 20:18:41"
30608,17251,23,14,101,2012-12-10,3,"2014-09-25 20:18:41"
30609,17251,23,14,101,2012-12-11,3.5,"2014-09-25 20:18:41"
30610,17252,26,32,20,2012-12-03,1.5,"2014-09-25 20:18:41"
30611,17253,26,51,101,2012-12-05,0.25,"2014-09-25 20:18:41"
30612,17254,26,51,30,2012-12-07,1.5,"2014-09-25 20:18:41"
30613,17255,26,33,30,2012-12-07,3.75,"2014-09-25 20:18:41"
30614,17256,30,28,101,2012-11-28,4.75,"2014-09-25 20:18:41"
30615,17256,30,28,101,2012-11-29,5,"2014-09-25 20:18:41"
30616,17256,30,28,101,2012-11-30,5,"2014-09-25 20:18:41"
30617,6146,30,43,101,2012-11-29,0.75,"2014-09-25 20:18:41"
30618,6146,30,43,101,2012-11-30,0.25,"2014-09-25 20:18:41"
30619,17257,30,28,101,2012-12-04,3,"2014-09-25 20:18:41"
30620,17257,30,28,101,2012-12-05,4,"2014-09-25 20:18:41"
30621,17257,30,28,101,2012-12-06,4.75,"2014-09-25 20:18:41"
30622,17257,30,28,101,2012-12-07,1.25,"2014-09-25 20:18:41"
30623,17258,30,33,30,2012-12-07,6.5,"2014-09-25 20:18:41"
30624,17259,30,43,101,2012-12-06,0.5,"2014-09-25 20:18:41"
30625,17260,30,28,101,2012-12-10,5.25,"2014-09-25 20:18:41"
30626,17260,30,28,101,2012-12-11,4.75,"2014-09-25 20:18:41"
30627,17261,30,43,101,2012-12-11,0.75,"2014-09-25 20:18:41"
30628,17262,30,13,101,2012-12-12,3,"2014-09-25 20:18:41"
30629,17262,30,13,101,2012-12-14,2,"2014-09-25 20:18:41"
30630,17263,30,28,101,2012-12-12,2.5,"2014-09-25 20:18:41"
30631,17263,30,28,101,2012-12-13,3,"2014-09-25 20:18:41"
30632,17263,30,28,101,2012-12-14,2,"2014-09-25 20:18:41"
30633,17264,30,43,101,2012-12-12,1,"2014-09-25 20:18:41"
30634,17264,30,43,101,2012-12-13,0.75,"2014-09-25 20:18:41"
30635,17264,30,43,101,2012-12-14,0.75,"2014-09-25 20:18:41"
30636,17265,30,34,101,2012-12-17,0.75,"2014-09-25 20:18:41"
30637,17265,30,34,101,2012-12-19,0.5,"2014-09-25 20:18:41"
30638,17265,30,34,101,2012-12-21,0.75,"2014-09-25 20:18:41"
30639,17266,30,28,101,2012-12-17,3.75,"2014-09-25 20:18:41"
30640,17266,30,28,101,2012-12-18,3.25,"2014-09-25 20:18:41"
30641,17266,30,28,101,2012-12-19,3,"2014-09-25 20:18:41"
30642,17266,30,28,101,2012-12-20,3,"2014-09-25 20:18:41"
30643,17266,30,28,101,2012-12-21,3,"2014-09-25 20:18:41"
30644,17264,30,43,101,2012-12-17,0.75,"2014-09-25 20:18:41"
30645,17264,30,43,101,2012-12-18,1,"2014-09-25 20:18:41"
30646,17264,30,43,101,2012-12-19,0.75,"2014-09-25 20:18:41"
30647,17264,30,43,101,2012-12-20,0.75,"2014-09-25 20:18:41"
30648,17264,30,43,101,2012-12-21,0.75,"2014-09-25 20:18:41"
30649,17267,48,47,24,2012-11-28,3,"2014-09-25 20:18:41"
30650,17268,48,51,101,2012-11-28,1.5,"2014-09-25 20:18:41"
30651,17269,48,51,101,2012-11-28,0.5,"2014-09-25 20:18:41"
30652,17269,48,51,101,2012-11-29,0.5,"2014-09-25 20:18:41"
30653,17269,48,51,101,2012-11-30,0.5,"2014-09-25 20:18:41"
30654,17270,48,29,101,2012-11-28,1.5,"2014-09-25 20:18:41"
30655,17271,48,47,101,2012-11-29,1.5,"2014-09-25 20:18:41"
30656,17272,48,51,101,2012-12-03,0.5,"2014-09-25 20:18:41"
30657,17272,48,51,101,2012-12-04,0.5,"2014-09-25 20:18:41"
30658,17272,48,51,101,2012-12-05,0.5,"2014-09-25 20:18:41"
30659,17272,48,51,101,2012-12-06,0.5,"2014-09-25 20:18:41"
30660,17272,48,51,101,2012-12-07,0.5,"2014-09-25 20:18:41"
30661,17272,48,51,101,2012-12-09,1,"2014-09-25 20:18:41"
30662,17273,48,51,70,2012-12-09,1.5,"2014-09-25 20:18:41"
30663,17274,48,29,101,2012-12-09,0.5,"2014-09-25 20:18:41"
30664,17275,48,47,101,2012-12-09,1.5,"2014-09-25 20:18:41"
30665,17276,48,51,101,2012-12-10,1.5,"2014-09-25 20:18:41"
30666,17277,48,51,70,2012-12-10,0.5,"2014-09-25 20:18:41"
30667,17278,25,51,70,2012-11-28,1,"2014-09-25 20:18:41"
30668,17278,25,51,70,2012-11-29,0.25,"2014-09-25 20:18:41"
30669,17278,25,51,70,2012-11-30,0.75,"2014-09-25 20:18:41"
30670,17279,25,47,18,2012-11-28,1.5,"2014-09-25 20:18:41"
30671,17279,25,47,18,2012-11-30,0.5,"2014-09-25 20:18:41"
30672,17280,25,51,29,2012-11-28,1,"2014-09-25 20:18:41"
30673,17280,25,51,29,2012-11-29,0.5,"2014-09-25 20:18:41"
30674,17281,25,51,101,2012-11-28,0.5,"2014-09-25 20:18:41"
30675,17281,25,51,101,2012-11-29,0.5,"2014-09-25 20:18:41"
30676,17281,25,51,101,2012-11-30,0.5,"2014-09-25 20:18:41"
30677,17282,25,51,28,2012-11-28,0.75,"2014-09-25 20:18:41"
30678,17282,25,51,28,2012-11-30,0.5,"2014-09-25 20:18:41"
30679,17283,25,51,4,2012-11-28,0.75,"2014-09-25 20:18:41"
30680,17283,25,51,4,2012-11-29,0.5,"2014-09-25 20:18:41"
30681,17284,25,51,23,2012-11-28,0.5,"2014-09-25 20:18:41"
30682,17284,25,51,23,2012-11-30,0.75,"2014-09-25 20:18:41"
30683,17285,25,51,42,2012-11-28,0.5,"2014-09-25 20:18:41"
30684,17286,25,51,30,2012-11-28,0.5,"2014-09-25 20:18:41"
30685,17286,25,51,30,2012-11-29,0.5,"2014-09-25 20:18:41"
30686,17286,25,51,30,2012-11-30,0.25,"2014-09-25 20:18:41"
30687,17287,25,47,29,2012-11-29,0.5,"2014-09-25 20:18:41"
30688,17287,25,47,29,2012-11-30,0.25,"2014-09-25 20:18:41"
30689,17288,25,51,63,2012-11-29,0.5,"2014-09-25 20:18:41"
30690,17288,25,51,63,2012-11-30,0.25,"2014-09-25 20:18:41"
30691,17289,25,50,101,2012-11-29,1,"2014-09-25 20:18:41"
30692,17289,25,50,101,2012-11-30,2,"2014-09-25 20:18:41"
30693,17290,25,47,101,2012-11-30,0.5,"2014-09-25 20:18:41"
30694,17291,25,47,62,2012-11-30,1,"2014-09-25 20:18:41"
30695,17292,25,47,24,2012-12-03,3,"2014-09-25 20:18:41"
30696,17292,25,47,24,2012-12-04,0.75,"2014-09-25 20:18:41"
30697,17293,25,51,101,2012-12-03,1.5,"2014-09-25 20:18:41"
30698,17294,25,51,63,2012-12-03,2,"2014-09-25 20:18:41"
30699,17294,25,51,63,2012-12-04,0.5,"2014-09-25 20:18:41"
30700,17294,25,51,63,2012-12-05,1,"2014-09-25 20:18:41"
30701,17295,25,51,23,2012-12-03,0.5,"2014-09-25 20:18:41"
30702,17295,25,51,23,2012-12-05,0.5,"2014-09-25 20:18:41"
30703,17296,25,51,29,2012-12-03,0.25,"2014-09-25 20:18:41"
30704,17296,25,51,29,2012-12-04,1.5,"2014-09-25 20:18:41"
30705,17296,25,51,29,2012-12-05,0.75,"2014-09-25 20:18:41"
30706,17297,25,51,42,2012-12-04,2,"2014-09-25 20:18:41"
30707,17298,25,43,101,2012-12-04,0.5,"2014-09-25 20:18:41"
30708,17298,25,43,101,2012-12-05,0.5,"2014-09-25 20:18:41"
