activity_id,description,timestamp
15433,"Drive that Bike Presentation  Reworking presentation, focusing content, gathering materials such as pictures and video, editing pictures and video, to create a final video presentation that is easier for instructors to deliver.  Familiarizing myself with PowerPoint to video conversion and editing.  Downloading free video editing software to replace Windows Live movie maker, which had limited features and choppy cuts. Reviewed national SRTS curriculum resource for middle school content. Green Guide Transportation Lessons  Continued to organize information within the lessons.  Added comments for clarification, Turned Maps into single lesson and reversed order of activities.","2014-09-25 21:44:12"
15434,"Phone calls and emails with Peggy, Wendi, Shu, Gwen, Aviva, and school teachers.","2014-09-25 21:44:12"
15435,"Geo-Cache training ride for Hall MS Tunnel, Treats, and Treasures ride.","2014-09-25 21:44:12"
15436,"Ross Elementary Bike Safety for 1 class and 26 students.  Travel time .5 hours.","2014-09-25 21:44:12"
15437,"Bike fleet maintenance.  Replace chain, cassette, and cranks.  Clean drive-train chain-lube grime. Replace chain-rings, chain, cassette, clean brakes, new shifting cables and housing.","2014-09-25 21:44:12"
15438,"Lynwood ES Traffic Safety for 2 classes and 50 students.  Travel time 1 hour.","2014-09-25 21:44:12"
15439,"Pleasant Valley ES Stop, Look & Listen for 4 classes and 90 students. Travel time 1 hour.","2014-09-25 21:44:12"
15440,"Final edit for 4th grade unit.  Rewrite Traffic Safety Game introduction looks at walkbikecar individual and composite for risk, then same roadsame rules, ending with how and when to move left in a lane.  Objectives redefined for Traffic Safety Game and Intersection Challenge.  Final check for grammatical errors.  Check for places to remind students of heads-up & bubble. Final reference with youth bicycle injury statistics to ensure we address the most dangerous behaviors.  Finding, sorting image files for Jeremy, zipping files for email.","2014-09-25 21:44:12"
15441,"Revised Drive that Bike PowerPoint based on feedback from Gwen, Aviva, and Shu at Hall MS.","2014-09-25 21:44:12"
15442,"Wade Thomas ES Walk Around the Block with 1 class and 22 students.  10 minutes to scout the route new sidewalk.","2014-09-25 21:44:12"
15443,"Hall MS Drive that Bike Presentation with 1 class and 45 students.  Meet Tasmin to shadow 15 minutes early.  Stayed 15 minutes late for feedback with other instructorsteachers","2014-09-25 21:44:12"
15444,"PIckup and drop-off for Hall MS Uhaul truck, trailer, and bikes from San Quentin.","2014-09-25 21:44:12"
15445,"Hall MS Bike Drills for 4 classes and 140 students.  Arrive 1 hour early with trucktrailer to begin setup.  During second break, answered emails, fixed a few bike mechanical, and called Suzanne Marin water volunteer coordinator regarding MobiusDrake Tuesday.","2014-09-25 21:44:12"
15446,"Checking schedule for conflicts.  Opened my availability for April 5th.  Coordinating with SuzanneMobius regarding rain. Next Thursday getting GwenShu for Davidson Club.","2014-09-25 21:44:12"
15447,"Edna Maguire ES Stop, Look and Listen for 2 classes and 42 students.  Bike Safety for 3 classes and 70 students.","2014-09-25 21:44:12"
15448,"Calls and Emails with Peggy, Shu, Wendi, Gwen, Aviva, Mike Runyeon, and Suzanne Watershed.","2014-09-25 21:44:12"
15449,"Created new question cards for the Traffic Safety Game activity.  Updated notes for instructor for all 3 4th grade lessons.","2014-09-25 21:44:12"
15450,"Updated notes for instructors for each 4th grade lesson reflecting the final edit.  Explored ways to create visual aids for Traffic Safety Game question, scrollsprojection  Listed specific visual needs for each question.  Outlined changesimprovements of new curriculum.","2014-09-25 21:44:12"
15451,"Organizing repair for bike fleet, including donation of new cruiser bike.  Split Drive that Bike into a pure Middle School presentation and created new Bike Commute 101 for High School framed by public health and social equity.  Air quality, exercise, car crashes, and transportation costsincome, and access to alternatives young, old, disabled, poor.  NY study found more friends for those who live on lower traffic streets.","2014-09-25 21:44:12"
15452,"Edna Maguire ES Stop, Look and Listen for 2 classes and 42 students.","2014-09-25 21:44:12"
15453,"Bike fleet maintenance.  Cleaning, degreasing, checktighten all bolts, replace broken or worn parts, repacking bearings with grease, replacing cables, file & align brake pads, evaluate overall ride quality and, double check bolts that have been tightened earlier.","2014-09-25 21:44:12"
15454,"Ross ES Walk Around the Block with 1 class and 22 students.  Scout the route .25 hours.","2014-09-25 21:44:12"
15455,"Edna Maguire ES Traffic Safety for 3 classes and 75 students.","2014-09-25 21:44:12"
15456,"Special 3-class rotation at Edna Maguire ES. 3 classes rotate through instructors.  Outlined special notes for each instructor dividing the course into outisde activities, Traffic Safety Game, and a reviewmisc indoor.","2014-09-25 21:44:12"
15457,"San Domenico ES Bike Safety and Traffic Safety for 2 classes and 48 students.  Travel .75 hours.  Stop by office to collect special materials.","2014-09-25 21:44:12"
15458,"Adapted BikeTraffic Safety and SLLWAB for 2 class 1 lead instructor, 1 extra.  Outlined activity for an on-campus WAB.  Informed instructors of the changes.","2014-09-25 21:44:12"
15459,"Coordinated and collected donation bike for middle school bike fleet.","2014-09-25 21:44:12"
15460,"Traffic Transformer Assembly  Updated script from comments.  Arranged meeting with GwenShu to continue development.  Bike Fleet searched for deals on used ESMS size bikes. 6th Grade lesson plans began finishing the final unit for our curriculum Drive that Bike and Bike Drills lessons.  Updated outdoor activities used during bike drills and added instruction on how to organize the event much like used in rodeo lesson.","2014-09-25 21:44:12"
15461,"Contacting instructors to coordinate future events.  Sending instructors most up-to-date information regarding the event and our curriculum.  Advising on start times and connections between events.","2014-09-25 21:44:12"
15462,"Wade Thomas ES Walk Around the Block with 1 class and 21 students.","2014-09-25 21:44:12"
15463,"Phone calls and emails with Peggy, Wendi, Shu, Gwen, Aviva, Heather, and extra hiresvolunteers.","2014-09-25 21:44:12"
15464,"6th grade Unit  Reworking structure to reflect 4th grade rodeo lesson.  Removing Obstacle C ourse and insterting Cycling Circles as a bike drills station.  Outlining skill progression between 4th and 6th.  4th Grade  Updating rodeo notes based on feedback. .","2014-09-25 21:44:12"
15465,"Lynwood ES Bike Safety for 2 classes and 50 students.","2014-09-25 21:44:12"
15466,"Coleman ES Bike Rodeo for 2 classes and 50 students.  Pickup and return truck and trailer.  Early setup lunch-break.  Trained Jason & Brooke.","2014-09-25 21:44:12"
15467,"Training w Peggy. 323","2014-09-25 21:44:12"
15468,"staff payrollinvoice review","2014-09-25 21:44:12"
15469,"Teens Go Green promo materials coord, teaching staff changes coordination","2014-09-25 21:44:12"
15470,"March invoice review","2014-09-25 21:44:12"
15471,"pgm budget review, monthly report edits","2014-09-25 21:44:12"
15472,"daily phone calls, emails and office activities","2014-09-25 21:44:12"
15473,"Poster Art at St. Anselms - 32 students","2014-09-25 21:44:12"
15474,"Novato Team Leaders -  follow-up calls, communications with Novato Wellness Program, team leader communications and Go Green Spring Challenge, delivered SR2S T-Shirt to Lindsay","2014-09-25 21:44:12"
15475,"Gwen - Kent Middle School","2014-09-25 21:44:12"
15476,"TF notes preparation","2014-09-25 21:44:12"
15477,"Reserved conference room and eblasted agenda for upcoming meeting on 42","2014-09-25 21:44:12"
15478,"Go Green Spring Challenge support and team leaders communications, rescheduling of Novato Team Leaders eventand ongoing planning withNovato Wellness program, recruiting for Tam Valley","2014-09-25 21:44:12"
15479,"Go Green Spring Challenge and team leader communications, planning for Novato Wellness 417","2014-09-25 21:44:12"
15480,"notes preparation","2014-09-25 21:44:12"
15481,"prep work and Kentfield Task Force meeting","2014-09-25 21:44:12"
15482,"Ongoing GO Green Spring Challenge, program introduction packets and communications for new co-Team Leaders at TAM Valley, conference call with Novato Welleness program","2014-09-25 21:44:12"
15483,"Meeting at Vallecito School with Principal and Team Leader, Meeting in Mill Valley with new Team Leaders for Tam Valley, ongoing Go Green Spring Challenge support and Team Leader communications.","2014-09-25 21:44:12"
15484,"notes prepartion, eblast notes to Task Force","2014-09-25 21:44:12"
15485,"School Fuel event prep work and contact with Novato leaders, e-blast to Team Leaders about national bike to school day, poster delivery document, created brainstormed and created poster copylayout, reviewed national website","2014-09-25 21:44:12"
15486,"poster coordination, Vallecito Go Green declaration, comunitcations with Principal and Team Leader, San Domenico communications, Bike to Work School Day planning","2014-09-25 21:44:12"
15487,"agenda eblast","2014-09-25 21:44:12"
15488,"Poster Art St. Anselms","2014-09-25 21:44:12"
15489,"Talk with Peggy about Marin Academy GreenFest, write email to contact","2014-09-25 21:44:12"
15490,"SLL with 40 4th graders San Domenico School rode there early to make a plan","2014-09-25 21:44:12"
15491,"Bike Rodeo Coleman School","2014-09-25 21:44:12"
15492,"Hamilton Bike Rodeo","2014-09-25 21:44:12"
15493,"Manor Bike Rodeo","2014-09-25 21:44:12"
15494,"email to peggy, brooke, jason re Earth Day bike part collection. Shopped for ribbon for mobiles.","2014-09-25 21:44:12"
15495,"Vallecito School, San Rafael, poster art session for Go Green Wendesdays. 20 students. Went to Sunshine for bike parts.","2014-09-25 21:44:12"
15496,"Coleman School, San Rafael, poster art session for Earth Day. 25 students staggered lunch. Rode supplies back to office","2014-09-25 21:44:12"
15497,"scheduling confirming staff, updating calender, contacting schools, tracking status of schools to schedule","2014-09-25 21:44:12"
15498,"contest- prep and deliver supplies","2014-09-25 21:44:12"
15499,"scheduling staff, classes, updating the calendar, communication with teachers to confirm classes, rescheduling classes due to rain, contacting new schools to learn of interest in program","2014-09-25 21:44:12"
15500,"Traffic Safety Edna Maguire","2014-09-25 21:44:12"
15501,"San Domenico Traffic Safety","2014-09-25 21:44:12"
15502,"scheduling staff, confirming staff, communication with school contacts, updating the calendar","2014-09-25 21:44:12"
15503,"Contest prep supplies and delivery","2014-09-25 21:44:12"
15504,"scheduling staff, communications with school contacts, updating calendar, email communications","2014-09-25 21:44:12"
15505,"scheduling and corridnating supplies April 21 and May 5th","2014-09-25 21:44:12"
15506,"Spring Survey- submit, proof, print form","2014-09-25 21:44:12"
15507,"Scheduling instructor inquiries, update calender, email permission and walk forms","2014-09-25 21:44:12"
15508,"Spring Survey prep update letter, print supplies, sort materails for mailing","2014-09-25 21:44:12"
15509,"Hall pre ride for April 25 Geocache","2014-09-25 21:44:12"
15510,"scheduling  communication with school contacts, updating the calender, logistics with staff","2014-09-25 21:44:12"
15511,"Survey- collect supplies from printer, sort supplies for each school","2014-09-25 21:44:12"
15512,"SLL, Lynwood ES, 22, 23 students in two classes","2014-09-25 21:44:12"
15513,"Sustainability festival, Bicycle Ice cream machine roll-out.","2014-09-25 21:44:12"
15514,"Prep for Davidson Bike club- maps, emergency contacts, bike relay logistics, etc.","2014-09-25 21:44:12"
15515,"Davidson MS bike ridefield trip, Picklewood park.","2014-09-25 21:44:12"
15516,"Mill Valley MS meeting","2014-09-25 21:44:12"
15517,"Hall MS final routes, map dissemination, planning.","2014-09-25 21:44:12"
15518,"Hall MSTraining ride planning, curriculum correspondance","2014-09-25 21:44:12"
15519,"Planning for Hall MS training rides.","2014-09-25 21:44:12"
15520,"Hall MS training rideplanning, correspondence","2014-09-25 21:44:12"
15521,"Correspondanceoffice hours for meetings over the following weeks","2014-09-25 21:44:12"
15522,"TS at Pleasant valley ES, 26, 28 students in two classes","2014-09-25 21:44:12"
15523,"Prep aquisition of curriculum and modification for Hall MS Bike Skills Class.","2014-09-25 21:44:12"
15524,"Hall MS Bkle Skills Class, 48 students networking with Science teachers and Larkspur Rec for future rides.","2014-09-25 21:44:12"
15525,"Scheduling for April 5th Rodeovarious MS meetings Hall, MVMS etc.","2014-09-25 21:44:12"
15526,"Hall Bike Rodeo","2014-09-25 21:44:12"
15527,"Scheduling for April 5th Rodeovarious MS meetings Hall, MVMS etc.","2014-09-25 21:44:12"
15528,"Scheduling for this week, April 24 rodeos and WABs, etc.","2014-09-25 21:44:12"
15529,"Supplies and consultation for Tenns -Go-Green Bicycle Ice-Cream Maker","2014-09-25 21:44:12"
15530,"Correspondance for Hall MS meetingscontestsclubs.","2014-09-25 21:44:12"
15531,"Bicycle Ice-Cream Maker construction","2014-09-25 21:44:12"
15532,"Geocacheroute confirmation for Hall MS ride","2014-09-25 21:44:12"
15533,"Hall MS meeting for sustainability week.","2014-09-25 21:44:12"
15534,"Coleman ES Bike Rodeo","2014-09-25 21:44:12"
15535,"HAll MS TTT rides- geocache final confirmation","2014-09-25 21:44:12"
15536,"Bicycle Ice-cream mixturemachine prep for Drake HS Sustainability Day","2014-09-25 21:44:12"
15537,"Coleman Elementary Bike Rodeo","2014-09-25 21:44:12"
15538,"HEAL meeting","2014-09-25 21:44:12"
15539,"email communications, fixing contest spread sheet, setting up meetings","2014-09-25 21:44:12"
15540,"web work","2014-09-25 21:44:12"
15541,"meeting at Venetial Valley to recruit for schoolpool pilot at low income school","2014-09-25 21:44:12"
15542,"CART meeting and talk with Belvedere mom concerned about safety","2014-09-25 21:44:12"
15543,"check in with David and Ofelia on MTC project progress","2014-09-25 21:44:12"
15544,"review novato application","2014-09-25 21:44:12"
15545,"green guide edits","2014-09-25 21:44:12"
15546,"check in with Gwen on teen program","2014-09-25 21:44:12"
15547,"deliver supplies  to Lysee Francais","2014-09-25 21:44:12"
15548,"creat agenda, update web site review issues list","2014-09-25 21:44:12"
15549,"research distracted driving campaigns and develop propobal.","2014-09-25 21:44:12"
15550,"responding to email requests","2014-09-25 21:44:12"
15551,"follow up phone calls on letters. Create task force letter","2014-09-25 21:44:12"
15552,"review copy edits of Green Guide review marketing curriculum design decisions with Jeremy","2014-09-25 21:44:12"
15553,"talk to Peggy about scheduling issues time sheets","2014-09-25 21:44:12"
15554,"final review of 4th grade curriculum","2014-09-25 21:44:12"
15555,"March invoice and reports","2014-09-25 21:44:12"
15556,"new squirrel spread sheet","2014-09-25 21:44:12"
15557,"HEAL collaboration strategic plan  meeting","2014-09-25 21:44:12"
15558,"edit Novato notes, create agenda for Ross Valley, post notes and agendas on the web site. review bus infor for Reed district","2014-09-25 21:44:12"
15559,"filing and other general clean up work.","2014-09-25 21:44:12"
15560,"Kentfield Task Force meeting and follow up","2014-09-25 21:44:12"
15561,"phone meeting with Deb on Street Smarts proposal develop proposal","2014-09-25 21:44:12"
15562,"April Newsletter","2014-09-25 21:44:12"
15563,"meeting with Reed PTA prez on CART bus program.","2014-09-25 21:44:12"
15564,"MTC progress report","2014-09-25 21:44:12"
15565,"planning with Laura about Novato","2014-09-25 21:44:12"
15566,"finish time cards discuss staffing issues with Kim","2014-09-25 21:44:12"
15567,"fix survey for RedwoodHall","2014-09-25 21:44:12"
15568,"phone meeting with Laura on support for Novato and San Rafael Schools","2014-09-25 21:44:12"
15569,"curriculum review - Pedal power formatting for 4th grade lessons","2014-09-25 21:44:13"
15570,"phone call to It Happens for distracted driving project talked to Nora cody on Alameda video project and reviewed materials develop proposal discuss with Gwen","2014-09-25 21:44:13"
15571,"send out enewsletter and post it to web site and facebook","2014-09-25 21:44:13"
15572,"agendas for Mill Valley and Ross Valley","2014-09-25 21:44:13"
15573,"review copy edits and make suggested corrections","2014-09-25 21:44:13"
15574,"prepare 2012-13 budget","2014-09-25 21:44:13"
15575,"Reed CART meeting","2014-09-25 21:44:13"
15576,"regular check in with Dave and Ofelia","2014-09-25 21:44:13"
15577,"finish distracted driving presentation add more information to reasearch.  Work with Deb on her participation","2014-09-25 21:44:13"
15578,"discussion with Peggy about Bike to School Day and creating new materials","2014-09-25 21:44:13"
15579,"prepare fall survey charts to send to principals","2014-09-25 21:44:13"
15580,"finalizing design of 4th grade curriculum","2014-09-25 21:44:13"
15581,"review staff time sheets talk to Shu about issues with schedule and travel","2014-09-25 21:44:13"
15582,"meeting with Faiz on web site","2014-09-25 21:44:13"
15583,"review survey for Kentfield","2014-09-25 21:44:13"
15584,"bike to school day poster copy and review design","2014-09-25 21:44:13"
15585,"review edited fact sheets and revised curriculum rewrites to history background","2014-09-25 21:44:13"
15586,"meeting with Santa Venetia on Neighborhood School Pool program","2014-09-25 21:44:13"
15587,"review evaluation of Boltage to see how it compares with Active4.me","2014-09-25 21:44:13"
15588,"Bike drills and bike skills at San Domenico","2014-09-25 21:44:13"
15589,"Traffic Safety at Ross, including coordination for picking up and droping off materials with James. 23 students","2014-09-25 21:44:13"
15590,"Phone call with Dylan and working on editing the Kent assembly video","2014-09-25 21:44:13"
15591,"Scheduling with Peggy, checking calendar","2014-09-25 21:44:13"
15592,"WIM at Bel Air","2014-09-25 21:44:13"
15593,"Collecting data from office for curriculum writing","2014-09-25 21:44:13"
15594,"Curriculum development, including picking up educational materials from the office","2014-09-25 21:44:13"
15595,"Event at Terra Linda for Hearth day  getting supplies and returning them to office.","2014-09-25 21:44:13"
15596,"WIM at Park","2014-09-25 21:44:13"
15597,"Curriculum writing, incuding getting materials from office, for science coming to life","2014-09-25 21:44:13"
15598,"Scheduling with Peggy and looking at calendar","2014-09-25 21:44:13"
15599,"Writing curriclum on The History of Transportation","2014-09-25 21:44:13"
15600,"WIM at Strawberry school","2014-09-25 21:44:13"
15601,"WIM at Mary Silveira","2014-09-25 21:44:13"
15602,"WIM at St. Anselms","2014-09-25 21:44:13"
15603,"WIM at Brookside Upper","2014-09-25 21:44:13"
15604,"WIM at Sun Valley","2014-09-25 21:44:13"
15605,"Scheduling with Peggy and looking over the calendar","2014-09-25 21:44:13"
15606,"Working on curriculum History of Transportation","2014-09-25 21:44:13"
15607,"WIM at Pleasant Valley","2014-09-25 21:44:13"
15608,"Earth Day Worked the bike blender at the Civic Center","2014-09-25 21:44:13"
15609,"Instructor at Brookside Elementary School rodeo.","2014-09-25 21:44:13"
15610,"Bike to School Day at Kent MS","2014-09-25 21:44:13"
15611,"Communication and supplies ready for teacher for Bike to School day at Lagunitas School","2014-09-25 21:44:13"
15612,"Communication with Hall MS teachercoordinators of Bike to School Day follow-up with Team Leader and staff regarding event.","2014-09-25 21:44:13"
15613,"Survey creation and communication with MVMS Team Leader","2014-09-25 21:44:13"
15614,"Communication with staff regarding newsletter, Bike to School Day Lou and Shu, SF Chronicle article about SR2S, Bike to Work Day coordination, Davidson ride availabiltiy, Team Leader luncheon.","2014-09-25 21:44:13"
15615,"Drake Bike to Work Day, returned supplies to office","2014-09-25 21:44:13"
15616,"Pre-trip ride with staff to train staff for Drake Field Trip wrote rules of the road reminders for staff to explain to students.","2014-09-25 21:44:13"
15617,"Communication with Team Leader MVMS for survey and luncheon inviterecruitment of next years Team Leaders.","2014-09-25 21:44:13"
15618,"Drake Bike Field trip to Rafael Theater, and returned studentsto Memorial Park, returned tires, pump, speaker and forms to the office.","2014-09-25 21:44:13"
15619,"Pre-trip ride with staff for Drake Mobius Field Trip comunication with Drake staff to confirm timeprocedures for trip, coordination with photographer regarding locationtimes.","2014-09-25 21:44:13"
15620,"Communication with staff Bike parking location Drake bike trip, Suvery for MVMS, supplies  banners returned from schools, Bike Field trips","2014-09-25 21:44:13"
15621,"Distracted Driving Campaign - notes and news article.","2014-09-25 21:44:13"
15622,"Field Trip with Drake Mobius Group","2014-09-25 21:44:13"
15623,"Go Green Contest at Miller Creek - Supplies load in","2014-09-25 21:44:13"
15624,"Meeting with Wendi created material for Principal Packtet Distracted Driving Campaign","2014-09-25 21:44:13"
15625,"Communication with staff scheduling for Davidson and staffing for Go Green contest at Miller Creek.","2014-09-25 21:44:13"
15626,"Communication with Peer Resource and Leadership teachers regarding Distracted Driving Campaign","2014-09-25 21:44:13"
15627,"Prep and bulletin notice and Go Green Challenge Day","2014-09-25 21:44:13"
15628,"Communication with Club and Teacher Advisor re end of year meeting and plans for next year communication with Asst Principal regarding survey and return of banner","2014-09-25 21:44:13"
15629,"Communication with staff scheduling for rodeo, training for walk around the block, timeline for Prin. pkt.","2014-09-25 21:44:13"
15630,"Evaluation of MVMS survey and communication with Asst Principal regarding implementation.","2014-09-25 21:44:13"
15631,"Prep and meeting with Drake Peer Resources to discuss Distracted Driving Campaign","2014-09-25 21:44:13"
15632,"Club meeting to plan for next years recruitment follow-up with Asst Principal regarding survey","2014-09-25 21:44:13"
15633,"Communication with staff scheduling planning for walk around block class timeline for packet MVMS survey","2014-09-25 21:44:13"
15634,"Coordination of Bike Blender event to promote Earth Day","2014-09-25 21:44:13"
15635,"Assist with survey creation for Kentfield school district.","2014-09-25 21:44:13"
15636,"Planning and communication with teachers about Go Green Challenge","2014-09-25 21:44:13"
15637,"Planning with teacher and club for Bike Blender event to award winners of Go Green Challenge.","2014-09-25 21:44:13"
15638,"Communication with staff coordinate Bike Blender, curricula and office supplies, schedule school meeting times, coordinate with Aviva on video of Assembly, coordinating Bike to School day","2014-09-25 21:44:13"
15639,"Planning for Pedal Power Assembly and Bike Blender event at San Domenico","2014-09-25 21:44:13"
15640,"Organizing for Earth Day event at Mill Valley MS","2014-09-25 21:44:13"
15641,"Planning for Hall Bike Field trip and Bike To School Day event","2014-09-25 21:44:13"
15642,"Planning and communication with Redwood club about Sustainability festival and Transportation Day.","2014-09-25 21:44:13"
15643,"Earth Day at Bacich with the Bike Blender.","2014-09-25 21:44:13"
15644,"Communication with staff re supplies for Bike Blender and Bike to School Day.","2014-09-25 21:44:13"
15645,"Redwood Club meeting and meeting with Team Leader to plan for Transportation and Sustainability Days - Bike for Burrito and morning events. Follow-up e-mails for planning confirmation.","2014-09-25 21:44:13"
15646,"Media class update and changes to powerpoint presentation.","2014-09-25 21:44:13"
15647,"Communication with staff re Bike to School Day - publicity and supplies, upcoming meetings, Pedal Power coordination.","2014-09-25 21:44:13"
15648,"Club meeting and delievery of promotional material for Bike toSchool Day with follow-up e-mails to recruit students to help with bag stuffing return supplies to office from previous events.","2014-09-25 21:44:13"
15649,"Go Green Contest House winner award celebration with the Bike Blender returned poster art supplies and games to office.","2014-09-25 21:44:13"
15650,"Coordination with Peggy for Earth Day at Mill Valley Middle School","2014-09-25 21:44:13"
15651,"Communication with staff schedule meetings and staff for Bike to School Day, Hall Bike field trip","2014-09-25 21:44:13"
15652,"Coordination of Terra Linda High School Earth Day event.","2014-09-25 21:44:13"
15653,"Meeting with Wendi and James to discuss program development for next year.","2014-09-25 21:44:13"
15654,"Met with James and Shu to update script and plan for Pedal Power Assembly atSan Dominico","2014-09-25 21:44:13"
15655,"Planning for Redwood Sustainability Festival and Transportation Day","2014-09-25 21:44:13"
15656,"Planning with Terra Linda HS for Festival Day","2014-09-25 21:44:13"
15657,"Upload pictures for Newsletter","2014-09-25 21:44:13"
15658,"Communication with staff scheduling, planning, and getting supplies for - Bike to School Day, Pedal Power, Sustainability Festivals, and Assembly Film follow-up","2014-09-25 21:44:13"
15659,"Updating Pedal Power Assembly props and script.","2014-09-25 21:44:13"
15660,"Edits to White Hill survey.","2014-09-25 21:44:13"
15661,"Planning for Terra Linda HS Festival Day - update to schedule.","2014-09-25 21:44:13"
15662,"Communication with Asst Principal regarding MVMS survey creation.","2014-09-25 21:44:13"
15663,"Coordination of Bike to School Day with Hall Middle School teacher and Team Leader","2014-09-25 21:44:13"
15664,"Creating survey for Bike to Burrito event and organizing supplies for Bike to School Day.","2014-09-25 21:44:13"
15665,"Pedal Power Assembly at San Domenico","2014-09-25 21:44:13"
15666,"Communication with Team Leader- to help recruit new Team Leader for next year.","2014-09-25 21:44:13"
15667,"Communication with Drake Green Routes and Asst Principal Drake Survey, Bike to Work Day and Bag stuffing event, Mobius field trip confirmation.","2014-09-25 21:44:13"
15668,"Scheduling and planning for ROCK and Leadership bike field trips scheduling pre-ride with staff, schedulingbike class with teachers, scheduling confirmation with teachersstaff about Mobius field trip.","2014-09-25 21:44:13"
15669,"Scheduling staff for rodeo","2014-09-25 21:44:13"
15670,"Planning Bike to School Day with Team Leader Heather and communication to Asst Principal and school about notifications.","2014-09-25 21:44:13"
15671,"Communication with Saff photo opportunities, Redwood High School - ShuTaz - Transportation Day, Lou - White Hill Bike to School prep.,Staff help with Bike to School Day, posters, supplies, and staffing.","2014-09-25 21:44:13"
15672,"Redwood Sustainabiltiy Festival with Bike Blender","2014-09-25 21:44:13"
15673,"Communication with Miller Creek teachers and Principal regarding preparation for Go Green Challenge","2014-09-25 21:44:13"
15674,"Distracted Driving Campaign - flyer and communication with Wendi, Deb.","2014-09-25 21:44:13"
15675,"Edits to Intern Job Description","2014-09-25 21:44:13"
15676,"Edits to Survey for MVMS","2014-09-25 21:44:13"
15677,"Wrote e-blasts for Miller Creek Go Green Challenge communication with Teacher coordinators.","2014-09-25 21:44:13"
15678,"Communication with staff bike to School Day, Drake bike field trips, surveys","2014-09-25 21:44:13"
15679,"Revised PowerPoint Presentation for Group Bike Field Trip Class for Drake Leadership","2014-09-25 21:44:13"
15680,"Bike Field Trip Skills Class for Drake Leadership","2014-09-25 21:44:13"
15681,"Coordination and announcements for Bike to School Daywith Hall teachers, staff Jason and parent Team Leader organized and dropped off supplies for event.","2014-09-25 21:44:13"
15682,"Prepared supplies and communication with staff Shu and Peggy, Asst Principal, photographer, and teacher for Bike To School Day.","2014-09-25 21:44:13"
15683,"Prepared bulletin announcement and suppliesfor Bike to School Day, club meeting with drop off of supplies for Bike to School Day, created flyers with Kentfield meeting locations to post around school.","2014-09-25 21:44:13"
15684,"Prepared supplies for Bike to SchoolDay for Drake Green Routes Club communication with club for Bag stuffing at club meeting, bulletin announcement at school for event,delivered surveys to Asst Principal","2014-09-25 21:44:13"
15685,"Communication with staff James & Lou - Bike to School Day, media class files, Internship job description, photography opportunties, school participation in Bike to School Day","2014-09-25 21:44:13"
15686,"Sun Valley, Traffic Safety, 70 students","2014-09-25 21:44:13"
15687,"St. Anselms Bike Rodeo","2014-09-25 21:44:13"
15688,"Sun Valley Bike Rodeo","2014-09-25 21:44:13"
15689,"Pleasant Valley Bike Rodeo","2014-09-25 21:44:13"
15690,"Lynwood ES Walk Around the Block for 2 classes and 45 students. Pickup U-haul.","2014-09-25 21:44:13"
15691,"San Domenico Drive that Bike presentation for 3 classes and 75 students.  Pickup trailer.","2014-09-25 21:44:13"
15692,"San Domenico Bike Drills for 3 classes and 75 students.  Return trailer.","2014-09-25 21:44:13"
15693,"Lynwood ES Traffic Safety for 1 class and 26 students.","2014-09-25 21:44:13"
15694,"Coordinate Traffic Transformer rehearsal with Shu and Gwen.  Collected materials for audiovisual, including projection images and soundfx songs.  Edited and condensed dialog.  Listed materials for the assembly, missing Shus costume.  Continued work writing 6th grade lesson plans, adding procedures ad finalizing activities.  Continued editing Drive that Bike to convert PowerPoint to video files.","2014-09-25 21:44:13"
15695,"Review comments and progress in developing Green Guide lesson plans.","2014-09-25 21:44:13"
15696,"Bel Aire Bike Rodeo for 6 classes and 150 students.  Pickup and drop-off Uhaul and trailer.","2014-09-25 21:44:13"
15697,"Phone calls and emails with Peggy, Wendi, Shu, Gwen, Aviva, and other staff.","2014-09-25 21:44:13"
15698,"Hamilton ES Bike Drills for 2 classes and 60 students.  Pickup and drop-off Uhaul and trailer.","2014-09-25 21:44:13"
15699,"Pleasant Valley ES Walk Around the Block for 3 classes and 66 students.","2014-09-25 21:44:13"
15700,"Strawberry ES Traffic Safety for 2 classes and 50 students.","2014-09-25 21:44:13"
15701,"Met with Gwen, Shu, Peggy, and Wendi regarding National Bike to School Day, spring surveys, and responsibilities heading into next year.  Gave posters to Kent, Hall, Davidson, and contacted Redwood regarding spring surveys.","2014-09-25 21:44:13"
15702,"Finalized new script for Pedal Power Assembly Traffic Transformer Assembly.  Gathered materials such as costumes, audio CDs, projection equipment, hand-outs book-marks, and stage props 4 wheels, gas can, helmets, push bike.  Brainstorming large portable visual aides for 4th grade lessons such as scrollbanners on canvasvinyl.  Some large images are available to print without pixelation distortion from scaling.  Created and researched previous use of Dont Just Sit There, Do Something slogan.","2014-09-25 21:44:13"
15703,"Strawberry ES Walk Around the Block for 2 classes and 44 students.","2014-09-25 21:44:13"
15704,"Setup and rehearse new Pedal Power assembly for the first time.  Practice timing with audiovisual and cues for lines, effects, or stage movements.  After 3 rehearsals the skit was acceptably functional, though only 10-15 minutes long.","2014-09-25 21:44:13"
15705,"San Domenico ES Pedal PowerTraffic Transformer Assembly for 6 classes and 133 students. Arrive early to test audio and visual equipment.  Arrange stage and props.  Travel time .5 hour.","2014-09-25 21:44:13"
