TimeLogProperty_ID,TimeLog_IDRef,ProjPropEnum_IDRef
5376,25737,43
5377,25738,7
5378,25739,49
5379,25740,7
5380,25741,7
5381,25742,7
5382,25743,33
5383,25759,41
5384,25760,41
5385,25794,32
5386,25795,7
5387,25799,32
5388,25800,33
5389,25841,90
5390,25876,30
5391,25877,30
5392,25885,91
5393,25924,42
5394,25925,4
5395,25931,70
5396,25936,42
5397,25937,42
5398,25938,29
5399,25939,30
5400,25940,30
5401,25941,42
5402,25942,42
5403,25945,29
5404,25946,70
5405,25949,42
5406,25950,29
5407,25951,30
5408,25952,70
5409,25954,70
5410,25957,42
5411,25958,42
5412,25959,41
5413,25971,32
5414,25973,71
5415,25976,71
5416,25977,71
5417,25978,15
5418,25979,15
5419,25987,31
5420,25989,71
5421,25992,31
5422,25998,32
5423,25999,32
5424,26000,32
5425,26001,32
5426,26002,4
5427,26012,86
5428,26013,86
5429,26018,86
5430,26036,86
5431,26037,86
5432,26044,86
5433,26045,69
5434,26046,43
5435,26047,4
5436,26048,69
5437,26049,69
5438,26079,71
5439,26093,31
5440,26098,88
5441,26099,88
5442,26100,86
5443,26101,86
5444,26146,88
5445,26147,88
5446,26148,88
5447,26149,88
5448,26150,88
5449,26166,89
5450,26168,90
5451,26169,90
5452,26178,86
5453,26179,86
5454,26180,11
5455,26181,11
5456,26185,11
5457,26195,30
5458,26197,29
5459,26200,4
5460,26201,4
5461,26202,70
5462,26203,6
5463,26204,6
5464,26205,30
5465,26206,41
5466,26209,41
5467,26210,41
5468,26211,29
5469,26212,42
5470,26213,42
5471,26218,4
5472,26221,30
5473,26222,29
5474,26223,42
5475,26224,42
5476,26225,30
5477,26227,42
5478,26228,29
5479,26231,41
5480,26233,29
5481,26234,42
5482,26236,42
5483,26242,4
5484,26243,42
5485,26244,30
5486,26245,30
5487,26248,4
5488,26249,42
5489,26250,29
5490,26252,29
5491,26253,42
5492,26260,27
5493,26261,4
5494,26266,27
5495,26267,27
5496,26271,16
5497,26279,11
5498,26315,91
5499,26316,91
5500,26321,91
5501,26322,91
5502,26323,86
5503,26324,86
5504,26335,91
5505,26336,91
5506,26352,4
5507,26353,4
5508,26356,4
5509,26393,11
5510,26394,11
5511,26396,11
5512,26399,70
5513,26410,39
5514,26422,11
5515,26423,39
5516,26434,11
5517,26441,11
5518,26443,11
5519,26444,11
5520,26459,91
5521,26460,91
5522,26461,91
5523,26465,90
5524,26466,90
5525,26467,90
5526,26499,91
5527,26500,91
5528,26501,91
5529,26509,88
5530,26513,90
5531,26514,90
5532,26516,90
5533,26517,90
5534,26533,91
5535,26542,90
5536,26563,39
5537,26564,39
5538,26567,42
5539,26568,42
5540,26569,42
5541,26570,42
5542,26571,41
5543,26573,41
5544,26574,41
5545,26575,30
5546,26576,42
5547,26577,42
5548,26578,42
5549,26581,30
5550,26582,42
5551,26583,30
5552,26584,41
5553,26585,42
5554,26587,23
5555,26588,29
5556,26589,29
5557,26590,42
5558,26593,23
5559,26594,30
5560,26595,41
5561,26596,42
5562,26598,42
5563,26599,41
5564,26602,42
5565,26603,29
5566,26605,29
5567,26606,41
5568,26607,41
5569,26608,41
5570,26613,4
5571,26614,29
5572,26615,30
5573,26616,29
5574,26617,29
5575,26618,42
5576,26619,42
5577,26620,41
5578,26621,41
5579,26624,42
5580,26625,42
5581,26626,42
5582,26627,41
5583,26628,41
5584,26629,41
5585,26630,4
5586,26631,4
5587,26632,30
5588,26633,30
5589,26638,42
5590,26639,42
5591,26640,41
5592,26641,41
5593,26642,29
5594,26643,55
5595,26644,14
5596,26646,55
5597,26647,14
5598,26648,14
5599,26649,14
5600,26650,55
5601,26651,69
5602,26652,69
5603,26658,16
5604,26660,16
5605,26661,16
5606,26663,55
5607,26664,13
5608,26665,55
5609,26666,16
5610,26668,13
5611,26669,16
5612,26670,4
5613,26671,55
5614,26673,14
5615,26677,14
5616,26688,86
5617,26689,86
5618,26701,86
5619,26702,86
5620,26712,86
5621,26713,91
5622,26714,91
5623,26715,86
5624,26721,86
5625,26723,91
5626,26724,86
5627,26725,89
5628,26737,89
5629,26738,89
5630,26739,89
5631,26749,42
5632,26752,30
5633,26754,42
5634,26756,4
5635,26758,42
5636,26762,4
5637,26763,70
5638,26765,4
5639,26766,4
5640,26767,4
5641,26768,4
5642,26769,4
5643,26776,88
5644,26777,88
5645,26778,42
5646,26779,42
5647,26780,42
5648,26822,88
5649,26838,39
5650,26842,13
5651,26843,39
5652,26846,29
5653,26847,39
5654,26850,13
5655,26852,39
5656,26855,13
5657,26863,55
5658,26879,90
5659,26912,90
5660,26920,90
5661,26921,90
5662,26922,90
5663,26923,88
5664,26927,72
5665,26954,91
5666,26956,88
5667,26965,68
5668,26966,68
5669,26989,43
5670,26990,28
5671,26992,42
5672,26993,42
5673,26994,42
5674,26995,29
5675,26996,4
5676,27000,23
5677,27001,41
5678,27002,63
5679,27003,42
5680,27005,4
5681,27007,42
5682,27008,63
5683,27009,63
5684,27013,41
5685,27014,41
5686,27015,29
5687,27016,42
5688,27017,42
5689,27018,41
5690,27019,42
5691,27022,28
5692,27023,29
5693,27024,42
5694,27025,42
5695,27026,42
5696,27030,42
5697,27031,28
5698,27032,29
5699,27036,29
5700,27037,42
5701,27038,23
5702,27040,42
5703,27041,42
5704,27042,42
5705,27043,42
5706,27044,30
5707,27046,42
5708,27049,23
5709,27050,43
5710,27051,43
5711,27052,30
5712,27053,29
5713,27054,29
5714,27055,42
5715,27057,63
5716,27058,63
5717,27059,15
5718,27060,14
5719,27061,63
5720,27062,63
5721,27064,63
5722,27067,13
5723,27073,29
5724,27074,29
5725,27077,60
5726,27080,60
5727,27081,17
5728,27083,44
5729,27085,44
5730,27088,27
5731,27089,69
5732,27092,14
5733,27093,63
5734,27096,11
5735,27098,15
5736,27099,29
5737,27100,63
5738,27101,69
5739,27116,91
5740,27117,91
5741,27128,89
5742,27133,89
5743,27135,89
5744,27136,89
5745,27141,89
5746,27162,63
5747,27163,17
5748,27164,4
5749,27165,4
5750,27166,4
5751,27167,15
5752,27168,4
5753,27169,4
5754,27173,11
5755,27174,11
5756,27176,63
5757,27212,28
5758,27213,28
5759,27215,43
5760,27216,43
5761,27222,27
5762,27223,50
5763,27229,50
5764,27230,50
5765,27231,69
5766,27233,63
5767,27235,42
5768,27239,13
5769,27240,42
5770,27241,70
5771,27242,70
5772,27243,70
5773,27244,70
5774,27257,87
5775,27258,87
5776,27262,90
5777,27286,89
5778,27359,7
5779,27362,43
5780,27363,43
5781,27364,42
5782,27365,42
5783,27366,42
5784,27367,42
5785,27368,29
5786,27369,17
5787,27372,42
5788,27373,29
5789,27376,69
5790,27377,29
5791,27378,29
5792,27381,42
5793,27382,23
5794,27383,23
5795,27384,42
5796,27385,42
5797,27390,42
5798,27392,29
5799,27393,30
5800,27394,23
5801,27395,42
5802,27396,42
5803,27397,29
5804,27398,29
5805,27399,29
5806,27400,23
5807,27401,42
5808,27402,43
5809,27403,42
5810,27409,43
5811,27410,43
5812,27413,42
5813,27414,42
5814,27415,30
5815,27416,44
5816,27417,29
5817,27418,29
5818,27419,42
5819,27423,28
5820,27424,30
5821,27425,29
5822,27429,42
5823,27430,42
5824,27431,42
5825,27433,42
5826,27435,28
5827,27436,28
5828,27437,29
5829,27438,29
5830,27441,42
5831,27442,14
5832,27444,68
5833,27445,1
5834,27446,68
5835,27447,29
5836,27449,19
5837,27450,69
5838,27451,14
5839,27462,43
5840,27463,17
5841,27465,19
5842,27466,60
5843,27469,7
5844,27470,43
5845,27471,43
5846,27472,43
5847,27474,1
5848,27479,1
5849,27481,17
5850,27482,1
5851,27483,1
5852,27484,68
5853,27485,68
5854,27489,7
5855,27492,19
5856,27493,69
5857,27495,69
5858,27496,14
5859,27512,89
5860,27513,89
5861,27514,86
5862,27523,89
5863,27524,86
5864,27535,86
5865,27536,86
5866,27537,86
5867,27543,86
5868,27544,86
5869,27554,91
5870,27555,3
5871,27557,68
5872,27558,69
5873,27559,13
5874,27560,14
5875,27563,69
5876,27573,1
5877,27574,68
5878,27597,43
5879,27601,19
5880,27602,29
5881,27603,70
5882,27604,70
5883,27605,23
5884,27607,43
5885,27608,43
5886,27609,43
5887,27610,43
5888,27612,60
5889,27613,43
5890,27614,43
5891,27616,43
5892,27621,43
5893,27624,43
5894,27625,69
5895,27628,69
5896,27636,90
5897,27637,90
5898,27643,86
5899,27644,86
5900,27669,91
5901,27672,86
5902,27679,90
5903,27684,87
5904,27700,90
5905,27717,86
5906,27753,11
5907,27754,42
5908,27755,6
5909,27756,43
5910,27757,43
5911,27758,23
5912,27762,29
5913,27763,29
5914,27764,23
5915,27765,29
5916,27766,29
5917,27769,29
5918,27770,30
5919,27773,29
5920,27774,30
5921,27775,30
5922,27776,29
5923,27777,29
5924,27780,23
5925,27782,29
5926,27784,41
5927,27785,42
5928,27786,30
5929,27787,42
5930,27790,68
5931,27794,41
5932,27796,28
5933,27797,28
5934,27800,29
5935,27801,42
5936,27802,23
5937,27804,73
5938,27806,68
5939,27807,28
5940,27808,73
5941,27812,68
5942,27813,4
5943,27814,73
5944,27815,23
5945,27816,43
5946,27817,28
5947,27818,68
5948,27819,23
5949,27820,29
5950,27821,29
5951,27822,29
5952,27823,29
5953,27824,51
5954,27825,42
5955,27826,42
5956,27827,42
5957,27831,28
5958,27832,16
5959,27833,16
5960,27836,23
5961,27837,30
5962,27839,29
5963,27840,29
5964,27841,43
5965,27842,43
5966,27843,23
5967,27844,23
5968,27845,42
5969,27846,42
5970,27847,29
5971,27848,29
5972,27851,5
5973,27852,3
5974,27853,5
5975,27854,60
5976,27855,19
5977,27856,68
5978,27857,68
5979,27858,19
5980,27861,31
5981,27863,13
5982,27864,60
5983,27865,51
5984,27868,51
5985,27870,68
5986,27873,38
5987,27874,38
5988,27876,3
5989,27880,11
5990,27882,50
5991,27883,3
5992,27884,3
5993,27886,96
5994,27890,5
5995,27893,43
5996,27894,51
5997,27896,83
5998,27897,83
5999,27900,39
6000,27903,3
6001,27905,11
6002,27906,5
6003,27908,60
6004,27909,25
6005,27910,25
6006,27912,25
6007,27915,31
6008,27916,28
6009,27917,50
6010,27940,91
6011,27941,91
6012,27942,91
6013,27947,91
6014,27948,91
6015,27949,91
6016,27978,68
6017,27979,31
6018,27980,13
6019,27982,68
6020,27983,4
6021,27985,4
6022,27986,50
6023,27989,38
6024,27990,4
6025,27991,70
6026,27992,51
6027,27993,29
6028,27994,29
6029,27995,11
6030,28013,88
6031,28014,88
6032,28015,88
6033,28023,23
6034,28040,32
6035,28049,5
6036,28050,88
6037,28051,60
6038,28056,88
6039,28057,29
6040,28058,29
6041,28059,29
6042,28060,29
6043,28061,70
6044,28062,51
6045,28063,43
6046,28075,68
6047,28076,28
6048,28077,43
6049,28078,43
6050,28080,23
6051,28081,23
6052,28082,23
6053,28083,60
6054,28084,60
6055,28085,5
6056,28087,39
6057,28114,91
6058,28115,88
6059,28139,87
6060,28140,87
6061,28148,90
6062,28162,88
6063,28163,88
6064,28164,86
6065,28174,86
6066,28177,87
6067,28194,86
6068,28215,87
6069,28221,86
6070,28226,30
6071,28227,25
6072,28228,25
6073,28229,23
6074,28231,64
6075,28232,30
6076,28234,23
6077,28235,23
6078,28237,30
6079,28238,30
6080,28239,30
6081,28240,30
6082,28241,23
6083,28242,23
6084,28243,42
6085,28244,42
6086,28247,6
6087,28250,42
6088,28252,6
6089,28264,23
6090,28278,19
6091,28279,2
6092,28280,1
6093,28281,2
6094,28282,51
6095,28283,25
6096,28284,19
6097,28286,25
6098,28288,25
6099,28293,10
6100,28294,1
6101,28295,84
6102,28296,84
6103,28298,25
6104,28300,83
6105,28304,2
6106,28306,2
6107,28308,2
6108,28314,10
6109,28317,13
6110,28318,29
6111,28319,29
6112,28341,86
6113,28342,86
6114,28343,86
6115,28344,86
6116,28345,86
6117,28355,86
6118,28370,30
6119,28371,30
6120,28372,25
6121,28373,1
6122,28374,59
6123,28375,2
6124,28376,88
6125,28382,19
6126,28389,1
6127,28390,84
6128,28394,83
6129,28400,2
6130,28406,62
6131,28424,19
6132,28425,19
6133,28428,25
6134,28433,2
6135,28443,86
6136,28450,86
6137,28451,86
6138,28452,87
6139,28460,88
6140,28467,90
6141,28526,87
6142,28527,87
6143,28548,23
6144,28549,23
6145,28723,87
6146,28747,87
6147,28748,87
6148,28797,42
6149,28798,42
6150,28799,42
6151,28805,41
6152,28806,23
6153,28807,23
6154,28814,42
6155,28816,23
6156,28817,23
6157,28818,23
6158,28819,42
6159,28825,29
6160,28826,42
6161,28827,4
6162,28828,29
6163,28829,29
6164,28830,23
6165,28831,23
6166,28839,29
6167,28840,29
6168,28842,29
6169,28940,88
6170,28941,86
6171,28942,86
6172,28943,86
6173,28944,86
6174,28945,86
6175,28956,86
6176,28957,86
6177,29067,86
6178,29068,90
6179,29069,90
6180,29089,87
6181,29090,87
6182,29123,29
6183,29124,29
6184,29130,63
6185,29134,70
6186,29137,29
6187,29138,70
6188,29152,4
6189,29153,7
6190,29155,4
6191,29157,70
6192,29159,70
6193,29161,70
6194,29163,4
6195,29164,11
6196,29165,29
6197,29168,4
6198,29170,29
6199,29171,4
6200,29173,70
6201,29174,70
6202,29175,4
6203,29177,70
6204,29178,70
6205,29179,70
6206,29181,70
6207,29182,70
6208,29185,58
6209,29186,16
6210,29194,28
6211,29195,28
6212,29196,28
6213,29200,29
6214,29202,29
6215,29203,29
6216,29204,29
6217,29205,29
6218,29206,29
6219,29207,64
6220,29212,42
6221,29213,42
6222,29214,42
6223,29215,42
6224,29216,4
6225,29217,43
6226,29218,70
6227,29219,4
6228,29222,63
6229,29223,61
6230,29224,61
6231,29225,70
6232,29226,29
6233,29229,29
6234,29230,29
6235,29231,30
6236,29236,4
6237,29237,4
6238,29238,30
6239,29239,30
6240,29240,30
6241,29241,42
6242,29242,28
6243,29243,23
6244,29244,14
6245,29246,63
6246,29247,63
6247,29250,28
6248,29251,28
6249,29254,28
6250,29255,29
6251,29256,70
6252,29257,43
6253,29258,23
6254,29259,23
6255,29260,29
6256,29261,29
6257,29262,29
6258,29263,29
6259,29264,4
6260,29267,42
6261,29268,28
6262,29270,43
6263,29271,23
6264,29273,29
6265,29274,23
6266,29275,23
6267,29276,23
6268,29277,42
6269,29278,42
6270,29279,42
6271,29280,4
6272,29281,4
6273,29282,70
6274,29283,70
6275,29287,58
6276,29288,58
6277,29289,28
6278,29290,64
6279,29291,63
6280,29293,58
6281,29294,63
6282,29295,42
6283,29296,29
6284,29297,29
6285,29300,42
6286,29301,43
6287,29302,29
6288,29320,91
6289,29321,91
6290,29322,91
6291,29323,86
6292,29324,86
6293,29325,86
6294,29326,86
6295,29332,91
6296,29333,91
6297,29363,32
6298,29364,32
6299,29365,29
6300,29368,70
6301,29371,70
6302,29373,70
6303,29375,70
6304,29378,70
6305,29380,70
6306,29381,70
6307,29384,23
6308,29386,23
6309,29387,23
6310,29388,23
6311,29391,29
6312,29395,29
6313,29397,29
6314,29398,29
6315,29413,29
6316,29424,91
6317,29425,91
6318,29426,91
6319,29438,91
6320,29439,91
6321,29442,91
6322,29443,91
6323,29476,70
6324,29478,70
6325,29480,70
6326,29482,70
6327,29483,70
6328,29484,70
6329,29485,70
6330,29489,70
6331,29490,70
6332,29492,70
6333,29493,70
6334,29494,70
6335,29495,70
6336,29519,89
6337,29520,89
6338,29521,89
6339,29522,86
6340,29524,90
6341,29525,91
6342,29533,91
6343,29577,29
6344,29578,5
6345,29579,15
6346,29580,10
6347,29581,11
6348,29582,49
6349,29583,49
6350,29587,29
6351,29596,16
6352,29597,63
6353,29606,41
6354,29613,4
6355,29615,29
6356,29617,42
6357,29618,42
6358,29619,58
6359,29620,63
6360,29621,63
6361,29622,63
6362,29623,23
6363,29624,23
6364,29627,11
6365,29628,11
6366,29631,42
6367,29632,42
6368,29634,63
6369,29637,58
6370,29638,58
6371,29639,58
6372,29640,42
6373,29641,42
6374,29642,42
6375,29643,29
6376,29647,30
6377,29648,30
6378,29649,30
6379,29650,30
6380,29651,42
6381,29652,42
6382,29653,42
6383,29654,23
6384,29655,23
6385,29656,23
6386,29662,30
6387,29663,29
6388,29665,29
6389,29671,11
6390,29672,29
6391,29673,42
6392,29674,23
6393,29675,23
6394,29676,42
6395,29678,42
6396,29679,29
6397,29680,29
6398,29681,24
6399,29682,24
6400,29683,29
6401,29684,29
6402,29685,23
6403,29686,42
6404,29687,63
6405,29688,28
6406,29689,70
6407,29690,29
6408,29691,29
6409,29694,29
6410,29695,29
6411,29696,23
6412,29697,18
6413,29698,42
6414,29699,23
6415,29700,16
6416,29701,16
6417,29702,10
6418,29703,16
6419,29704,16
6420,29705,16
6421,29708,29
6422,29711,11
6423,29712,11
6424,29713,11
6425,29714,11
6426,29715,21
6427,29716,21
6428,29717,21
6429,29718,21
6430,29719,5
6431,29720,23
6432,29721,23
6433,29722,23
6434,29723,23
6435,29724,87
6436,29725,41
6437,29727,16
6438,29729,16
6439,29732,16
6440,29733,42
6441,29734,42
6442,29736,5
6443,29746,29
6444,29747,29
6445,29750,3
6446,29751,3
6447,29754,49
6448,29755,10
6449,29756,41
6450,29757,21
6451,29758,3
6452,29759,49
6453,29760,11
6454,29761,11
6455,29762,15
6456,29763,15
6457,29765,5
6458,29766,21
6459,29767,21
6460,29773,29
6461,29774,29
6462,29785,29
6463,29791,41
6464,29792,41
6465,29793,21
6466,29795,70
6467,29796,29
6468,29797,29
6469,29829,86
6470,29830,86
6471,29831,89
6472,29832,89
6473,29839,86
6474,29840,43
6475,29841,16
6476,29842,64
6477,29844,41
6478,29846,4
6479,29847,42
6480,29848,16
6481,29851,10
6482,29852,42
6483,29853,3
6484,29854,11
6485,29855,5
6486,29856,49
6487,29860,29
6488,29881,21
6489,29882,3
6490,29884,23
6491,29885,23
6492,29896,16
6493,29897,42
6494,29900,23
6495,29906,16
6496,29907,23
6497,29908,16
6498,29909,42
6499,29915,90
6500,29916,90
6501,29938,90
6502,29939,90
6503,29942,88
6504,29943,88
6505,29956,91
6506,29979,90
6507,29980,92
6508,29985,86
6509,29986,86
6510,29987,89
6511,29996,90
6512,30003,41
6513,30004,70
6514,30005,70
6515,30006,32
6516,30007,70
6517,30008,70
6518,30009,70
6519,30010,70
6520,30011,70
6521,30016,29
6522,30020,29
6523,30035,30
6524,30037,29
6525,30038,29
6526,30045,43
6527,30046,29
6528,30047,29
6529,30048,29
6530,30049,42
6531,30050,58
6532,30051,30
6533,30054,23
6534,30057,30
6535,30058,70
6536,30059,70
6537,30060,70
6538,30065,30
6539,30066,82
6540,30067,70
6541,30070,29
6542,30071,29
6543,30072,29
6544,30073,24
6545,30075,63
6546,30076,63
6547,30079,29
6548,30080,29
6549,30081,42
6550,30082,42
6551,30084,24
6552,30085,29
6553,30089,29
6554,30090,42
6555,30092,32
6556,30093,32
6557,30094,11
6558,30097,11
6559,30098,42
6560,30099,21
6561,30100,21
6562,30101,21
6563,30102,41
6564,30103,21
6565,30104,15
6566,30106,32
6567,30107,21
6568,30108,42
6569,30109,49
6570,30112,21
6571,30114,11
6572,30115,41
6573,30116,41
6574,30118,41
6575,30120,41
6576,30121,17
6577,30123,41
6578,30124,32
6579,30125,17
6580,30127,32
6581,30128,41
6582,30130,41
6583,30131,17
6584,30132,11
6585,30136,11
6586,30138,11
6587,30139,11
6588,30140,17
6589,30141,32
6590,30142,32
6591,30143,11
6592,30148,30
6593,30150,30
6594,30151,15
6595,30152,70
6596,30157,30
6597,30158,5
6598,30165,29
6599,30166,29
6600,30167,29
6601,30176,29
6602,30181,29
6603,30188,70
6604,30189,70
6605,30210,33
6606,30211,33
6607,30212,33
6608,30213,89
6609,30214,86
6610,30215,86
6611,30216,86
6612,30223,13
6613,30224,13
6614,30225,13
6615,30226,88
6616,30227,88
6617,30228,88
6618,30239,88
6619,30240,88
6620,30241,92
6621,30247,92
6622,30248,92
6623,30249,92
6624,30252,88
6625,30254,92
6626,30255,92
6627,30256,92
6628,30280,11
6629,30281,17
6630,30282,13
6631,30283,32
6632,30284,41
6633,30285,17
6634,30286,17
6635,30287,32
6636,30305,32
6637,30314,41
6638,30315,42
6639,30322,11
6640,30334,42
6641,30335,42
6642,30336,82
6643,30337,82
6644,30338,82
6645,30339,23
6646,30340,23
6647,30341,23
6648,30342,42
6649,30343,29
6650,30344,29
6651,30345,29
6652,30349,29
6653,30350,30
6654,30351,29
6655,30352,29
6656,30353,29
6657,30354,29
6658,30363,42
6659,30364,42
6660,30365,29
6661,30366,23
6662,30367,82
6663,30368,82
6664,30369,42
6665,30370,30
6666,30371,30
6667,30372,30
6668,30373,70
6669,30374,29
6670,30377,23
6671,30378,23
6672,30379,24
6673,30380,29
6674,30381,42
6675,30388,89
6676,30395,89
6677,30396,89
6678,30400,86
6679,30402,92
6680,30414,90
6681,30415,90
6682,30419,88
6683,30420,88
6684,30426,92
6685,30431,89
6686,30440,89
6687,30441,89
6688,30442,89
6689,30446,88
6690,30456,92
6691,30457,87
6692,30488,30
6693,30492,24
6694,30494,63
6695,30497,18
6696,30502,29
6697,30503,29
6698,30504,18
6699,30505,18
6700,30506,23
6701,30507,23
6702,30509,63
6703,30510,42
6704,30511,30
6705,30512,30
6706,30515,29
6707,30516,29
6708,30517,29
6709,30518,29
6710,30519,28
6711,30520,29
6712,30521,43
6713,30522,23
6714,30523,18
6715,30524,42
6716,30525,42
6717,30526,42
6718,30527,29
6719,30530,30
6720,30531,70
6721,30537,63
6722,30538,24
6723,30539,42
6724,30541,20
6725,30542,11
6726,30543,20
6727,30544,5
6728,30545,30
6729,30554,5
6730,30556,15
6731,30557,30
6732,30558,30
6733,30559,38
6734,30562,38
6735,30563,30
6736,30564,30
6737,30566,38
6738,30572,11
6739,30576,70
6740,30577,29
6741,30610,20
6742,30612,30
6743,30613,30
6744,30623,30
6745,30649,24
6746,30662,70
6747,30666,70
6748,30667,70
6749,30668,70
6750,30669,70
6751,30670,18
6752,30671,18
6753,30672,29
6754,30673,29
6755,30677,28
6756,30678,28
6757,30679,4
6758,30680,4
6759,30681,23
6760,30682,23
6761,30683,42
6762,30684,30
6763,30685,30
6764,30686,30
6765,30687,29
6766,30688,29
6767,30689,63
6768,30690,63
6769,30694,62
6770,30695,24
6771,30696,24
6772,30698,63
6773,30699,63
6774,30700,63
6775,30701,23
6776,30702,23
6777,30703,29
6778,30704,29
6779,30705,29
6780,30706,42
6781,30709,18
6782,30710,70
6783,30711,43
6784,30712,28
6785,30713,30
6786,30714,30
6787,30715,23
6788,30716,23
6789,30717,29
6790,30719,24
6791,30720,63
6792,30722,24
6793,30723,42
6794,30724,42
6795,30725,29
6796,30726,29
6797,30729,17
6798,30730,18
6799,30731,29
6800,30791,29
6801,30797,29
6802,30798,29
6803,30799,18
6804,30800,18
6805,30802,28
6806,30807,23
6807,30808,29
6808,30809,42
6809,30814,23
6810,30815,23
6811,30820,70
6812,30821,29
6813,30822,29
6814,30823,28
6815,30824,63
6816,30825,29
6817,30826,29
6818,30827,29
6819,30828,43
6820,30829,43
6821,30830,43
6822,30831,42
6823,30832,42
6824,30833,42
6825,30834,23
6826,30835,23
6827,30840,63
6828,30841,24
6829,30842,18
6830,30843,18
6831,30845,28
6832,30847,28
6833,30848,29
6834,30849,29
6835,30850,29
6836,30851,29
6837,30852,29
6838,30854,23
6839,30855,24
6840,30856,24
6841,30857,63
6842,30858,63
6843,30859,29
6844,30860,70
6845,30861,18
6846,30864,29
6847,30865,29
6848,30866,18
6849,30867,24
6850,30868,24
6851,30869,23
6852,30870,23
6853,30871,42
6854,30872,42
6855,30874,28
6856,30875,28
6857,30876,28
6858,30877,29
6859,30878,23
6860,30879,23
6861,30880,23
6862,30881,24
6863,30882,24
6864,30883,24
6865,30884,42
6866,30885,42
6867,30888,29
6868,30889,29
6869,30890,29
6870,30891,29
6871,30892,43
6872,30894,43
6873,30896,18
6874,30897,18
6875,30898,23
6876,30899,43
6877,30900,29
6878,30901,29
6879,30902,18
6880,30906,42
6881,30907,42
6882,30908,29
6883,30909,30
6884,30910,63
6885,30911,23
6886,30919,70
6887,30921,10
6888,30925,10
6889,30927,10
6890,30929,33
6891,30931,33
6892,30938,9
6893,30940,33
6894,30941,33
6895,30942,33
6896,30943,9
6897,30944,9
6898,30946,14
6899,30958,70
6900,30959,29
6901,30960,29
6902,30960,29
6903,30968,70
6904,30969,70
6905,30974,29
6906,30986,88
6907,30987,88
6908,30988,92
6909,30992,88
6910,30993,88
6911,30995,92
6912,31006,89
6913,31009,10
6914,31010,10
6915,31011,10
6916,31012,43
6917,31013,10
6918,31014,10
6919,31016,33
6920,31018,14
6921,31048,86
6922,31058,33
6923,31098,88
6924,31101,90
6925,31104,92
6926,31105,92
6927,31119,90
6928,31120,90
6929,31121,90
6930,31122,91
6931,31147,86
6932,31155,33
6933,31156,29
6934,31160,29
6935,31167,24
6936,31169,29
6937,31171,18
6938,31172,18
6939,31176,29
6940,31177,29
6941,31179,29
6942,31180,24
6943,31189,18
6944,31191,29
6945,31192,30
6946,31193,29
6947,31194,29
6948,31197,24
6949,31198,24
6950,31199,24
6951,31200,29
6952,31201,29
6953,31202,29
6954,31203,29
6955,31204,29
6956,31205,29
6957,31206,63
6958,31207,63
6959,31208,63
6960,31209,26
6961,31215,42
6962,31216,28
6963,31217,18
6964,31218,29
6965,31220,29
6966,31221,29
6967,31222,29
6968,31224,4
6969,31225,29
6970,31227,28
6971,31228,29
6972,31229,29
6973,31230,29
6974,31231,42
6975,31232,24
6976,31233,24
6977,31235,18
6978,31238,70
6979,31239,70
6980,31240,23
6981,31243,70
6982,31244,70
6983,31245,18
6984,31247,23
6985,31248,23
6986,31250,73
6987,31251,30
6988,31253,24
6989,31254,24
6990,31255,70
6991,31256,23
6992,31257,23
6993,31258,30
6994,31259,42
6995,31260,42
6996,31263,29
6997,31265,29
6998,31266,33
6999,31267,14
7000,31268,14
7001,31270,14
7002,31271,9
7003,31287,14
7004,31295,31
7005,31297,31
7006,31302,29
7007,31303,29
7008,31304,29
7009,31309,24
7010,31310,23
7011,31311,70
7012,31329,89
7013,31330,89
7014,31338,88
7015,31339,88
7016,31340,92
7017,31339,92
7018,31340,91
7019,31343,91
7020,31347,91
7021,31348,88
7022,31347,92
7023,31352,91
7024,31353,91
7025,31353,88
7026,31362,92
7027,31363,89
7028,31364,89
7029,31370,33
7030,31371,14
7031,31374,27
7032,31377,14
7033,31379,13
7034,31381,13
7035,31383,31
7036,31384,13
7037,31401,33
7038,31419,86
7039,31429,14
7040,31430,14
7041,31432,31
7042,31514,31
7043,31515,30
7044,31516,30
7045,31517,43
7046,31518,28
7047,31519,13
7048,31520,13
7049,31521,24
7050,31522,24
7051,31523,29
7052,31524,29
7053,31525,18
7054,31526,28
7055,31527,30
7056,31528,30
7057,31529,23
7058,31530,23
7059,31531,29
7060,31532,28
7061,31533,70
7062,31534,73
7063,31535,73
7064,31536,73
7065,31537,73
7066,31538,24
7067,31539,24
7068,31540,42
7069,31541,42
7070,31542,42
7071,31543,13
7072,31544,13
7073,31545,13
7074,31546,29
7075,31553,43
7076,31554,18
7077,31555,28
7078,31556,30
7079,31557,23
7080,31558,42
7081,31559,43
7082,31560,23
7083,31561,30
7084,31562,29
7085,31563,42
7086,31564,18
7087,31566,42
7088,31567,42
7089,31568,42
7090,31569,43
7091,31570,43
7092,31571,23
7093,31572,28
7094,31573,18
7095,31574,18
7096,31575,18
7097,31576,63
7098,31577,63
7099,31578,24
7100,31579,24
7101,31580,30
7102,31581,30
7103,31582,73
7104,31583,24
7105,31584,70
7106,31585,42
7107,31586,18
7108,31588,29
7109,31589,42
7110,31590,42
7111,31591,42
7112,31592,30
7113,31593,70
7114,31594,11
7115,31597,30
7116,31598,30
7117,31599,70
7118,31600,23
7119,31601,23
7120,31602,23
