activity_id,description,timestamp
16749,"Update Drive that bike for HS.  Updated script for Bacich Safety assembly.  Contact Bjorn and Khari to schedule meeting and clarify script.","2012-10-11 00:00:00"
16750,"St. Anselms ES Traffic Safety for 1 class and 26 students.","2012-10-12 00:00:00"
16751,"St. Anselms ES Walk Around the Block for 1 class and 30 students.","2012-10-12 00:00:00"
16752,"Staff meeting with Wendi, Peggy, Laura, and Gwen.","2012-10-15 00:00:00"
16753,"Emails and phone calls with Peggy, Wendi, Gwen, Bjorn, Khari, and others.  Sharing expense reports and time-sheets.","2012-10-15 00:00:00"
16754,"Old Mill ES Bike Safety for 2 classes and 40 students.  Stop, Look and Listen for 3 classes and 55 students.","2012-10-15 00:00:00"
16755,"Neil Cumins ES Bike Rodeo for 6 classes and 170 students.  Pickup and drop-off truck and trailer.","2012-10-16 00:00:00"
16756,"Bacich ES Safety Assembly for 8 classes and 240 students.  Prepare materials for the assembly including props, costumes, and stage props.  Review script for assembly and shorten all possible lines.  Rehearse before assembly.  Setup stage and breakdown stage.","2012-10-17 00:00:00"
16757,"Vellecito ES Bike Rodeo for 32 students. Drop-off truck and trailer at Fairfax.","2012-10-17 00:00:00"
16758,"St. Anselms ES Bike Rodeo for 1 class and 27 students.  Pickup and drop-off trailer in Fairfax.","2012-10-18 00:00:00"
16759,"Old Mill ES Walk Around the Block for 2 classes and 52 students.","2012-10-18 00:00:00"
16760,"Hidden Valley ES Traffic Safety for 2 classes and 52 students.","2012-10-19 00:00:00"
16761,"Hidden Valley ES Walk Around the Block for 1 class and 25 students.","2012-10-19 00:00:00"
16762,"Glenwood ES Bike Safety with 3 classes and","2012-10-22 00:00:00"
16763,"Glenwood ES Walk Around the Block with 3 classes and 61 students.","2012-10-22 00:00:00"
16764,"Phone calls and emails with Peggy, Wendi, Gwen, Heather, Lou, Peter, Bjorn, Khari, and others.  Sharing time sheet and expense reports.","2012-10-22 00:00:00"
16765,"Sun Valley ES Bike Rodeo for 3 classes and 63 students.  Pickup and drop off both truck and trailer.","2012-10-23 00:00:00"
16766,"Vallecito ES Stop, Look & Listen for 1 class and 24 students.","2012-10-23 00:00:00"
16767,"Vallecito ES Walk Around the Block for 1 class and 24 students.","2012-10-23 00:00:00"
16768,"Interview with Alisha","2012-09-26 00:00:00"
16769,"Met with Gwen and Aviva to discuss Marketing and Distracted Driving campaign.","2012-09-26 00:00:00"
16770,"Communication with Staff about scheduling, events, assembly.","2012-09-26 00:00:00"
16771,"Created 30  Bingo cards, and prepared the stats for the game.","2012-09-26 00:00:00"
16772,"Went to Drake HS introduced bingo to the students and went to computer lab to look up DD stats.","2012-09-26 00:00:00"
16773,"Met with Gwen and Bjorn to discuss upcoming events, scheduling, and go over iWalk procedures. Also fixed and edited the photo release form.","2012-10-01 00:00:00"
16774,"iWalk event with Hall Middle School","2012-10-03 00:00:00"
16775,"Communication with Staff about schedulingfor Drake High School, events, assembly.","2012-10-01 00:00:00"
16776,"Bacich Assembly practice and making art for it.","2012-10-05 00:00:00"
16777,"Bike safety rodeo, with James, Gwen, lou and Peggy.","2012-10-03 00:00:00"
16778,"With Peggy Mill Valley Middle School Community First community service fair.","2012-10-12 00:00:00"
16779,"Met with Gwen to discuss DD campaign for Drake HS, and schedule upcoming meetings.","2012-10-12 00:00:00"
16780,"Communicating with staff about assemblies, MS fair, and scheduling","2012-10-09 00:00:00"
16781,"Kent Mid School with Gwen to scanning the active me system .","2012-10-17 00:00:00"
16782,"Bacich Assembly with Bjorn and James","2012-10-16 00:00:00"
16783,"Rodeo is San Rafael Valencito school with Peggy, James, and Heather.","2012-10-17 00:00:00"
16784,"Met with Gwen and Aviva to discuss DD campaign next steps and San Rafael school.","2012-10-15 00:00:00"
16785,"Meeting with Gwen to discuss strategies for Davidson classes and Go Green days","2012-10-22 00:00:00"
16786,"Communication with Gwen regarding next steps for Distracted Driving campaign at Drake communication with Drake teacher regarding meeting schedule and action plan","2012-10-22 00:00:00"
16787,"program activities update","2012-10-04 00:00:00"
16788,"program budget review and updates, pgm strategy mtg","2012-10-09 00:00:00"
16789,"strategy mtg and deliverables follow up, monthly report edits","2012-10-10 00:00:00"
16790,"program budget and invoice review","2012-10-17 00:00:00"
16791,"pgm curriculum review, Active4me school agmt coord","2012-10-22 00:00:00"
16792,"Created Team Leader instructional e-blasts for iWalk 2012, ongoing Team Leader communications and support, additional suppies deliveries, photographer coordination, Patch","2012-09-26 00:00:00"
16793,"Wendi - press release activites","2012-09-26 00:00:00"
16794,"Meeting with Loma Verde new Team Leaders and Principal, created iWalk team leader e-blast about photography, meeting with SR2S new team at Sun Valley, ongoing team leader communications and support, International Walk and Roll to School Day 2012 event coverage, Patch photography coordination","2012-10-01 00:00:00"
16795,"Staff meeting, reviewed Patch story contest entries","2012-10-15 00:00:00"
16796,"Responded to backlog of emails after vacation, phone calls, office activities","2012-10-15 00:00:00"
16797,"Manor bike train, new bike path communications, SchoolPool document, Patch winner recommendations and press strategy, reviewed TAM annual report","2012-10-16 00:00:00"
16798,"agendas, meeting at Kentfield School District","2012-10-16 00:00:00"
16799,"Meeting at Novato Public Works, database updates, prepared notes","2012-10-18 00:00:00"
16800,"Contacted Patch contest winners, Buckeye Road House.  Fielded mutliple responses.","2012-10-17 00:00:00"
16801,"Patch winner addresses, team leader communications, green awards,","2012-10-22 00:00:00"
16802,"Phone calls re iWalk to Team Leader at Hall MS and Gwen","2012-09-27 00:00:00"
16803,"Dixie School Walk Around the Block - Hopkins class. Went to office for letters, arrived early to make a route and review curriculum. drove","2012-09-27 00:00:00"
16804,"Delivered iWalk materials to Del Mar middle school office, spoke with office staff, emailed announcements to secretary","2012-09-27 00:00:00"
16805,"Short School - Poster Art with three 1st grade classes 60 children. Got materials from office, prepped signs, cut posterboard, rode trailer with supplies there and back to office.","2012-09-28 00:00:00"
16806,"Bacich Poster Art for iWalk 15 children. Drove to office for supplies, prepped, classtime, back to office.","2012-10-01 00:00:00"
16807,"emails re iWalk to Middle schools. Made copies of Traffic Safety cards, collected and partly cleaned bike parts for Biketoberfest.","2012-10-02 00:00:00"
16808,"iWalk at White Hill. collected snacks, signs, treats at office, rode to White Hill and greeted students. Brought supplies back to office.","2012-10-02 00:00:00"
16809,"Kent Middle School Bike Drills. Rode with equipment to school, blacktop drills, rode back to office with supplies in trailer.","2012-10-01 00:00:00"
16810,"Picked up supplies at office, reviewed material, rode with Heather filming ride with flip video. Class time, ride back to office with supplies.","2012-10-09 00:00:00"
16811,"Clean bike parts and gather supplies for mobile making at Biketoberfest","2012-10-11 00:00:00"
16812,"Mobile making at Biketoberfest Transport there, mobile making and put away supplies.","2012-10-13 00:00:00"
16813,"Bike Rodeo Neil Cummins Elementary School","2012-10-16 00:00:00"
16814,"Kent Field Trip to Cal Park Tunnel","2012-10-17 00:00:00"
16815,"Rodeo St. Anselms","2012-10-18 00:00:00"
16816,"Walk Around the Block, Hidden Valley.","2012-10-18 00:00:00"
16817,"Rodeo Sun Valley Elementary School","2012-10-25 00:00:00"
16818,"Traffic Safety Old Mill School","2012-10-25 00:00:00"
16819,"scheduling classes and instructor, up date calender with changes","2012-10-10 00:00:00"
16820,"Drake Rock bike field trip","2012-10-10 00:00:00"
16821,"coordinate the collection of completed surveys, prep for copy and sending to National Center","2012-10-10 00:00:00"
16822,"Mill valley middle school volunteer, event fair","2012-10-12 00:00:00"
16823,"scheduling classes, updating calendar, confirmation staff, communications with schools","2012-10-15 00:00:00"
16824,"survey -update tracking spreadsheet, follow-up with missing schools, copy completed forms for National","2012-10-15 00:00:00"
16825,"researching Active 4Me procedures for operating scanners, training and site training","2012-10-15 00:00:00"
16826,"Vallecito all school bike rodeo- staff","2012-10-17 00:00:00"
16827,"St Anselms bike rodeo- staff","2012-10-18 00:00:00"
16828,"Bike drills at MVMS instructor","2012-09-26 00:00:00"
16829,"communicaitons with staff","2012-09-27 00:00:00"
16830,"Iwalk collect, deliver supplies","2012-09-27 00:00:00"
16831,"scheduling classes, staff, update calender, communicaitons with school contacts","2012-10-01 00:00:00"
16832,"Dixie bike rodeo instructor","2012-10-02 00:00:00"
16833,"deliver IWalk supplies to schools, support schools on moring if Iwalk","2012-10-01 00:00:00"
16834,"support school on morning of Iwalk","2012-10-03 00:00:00"
16835,"surveys fall 2012- track completed schools","2012-10-05 00:00:00"
16836,"scheduling classes and staff, updating calendar","2012-10-08 00:00:00"
16837,"contacting schools that we are missing surveys, updating tracking spreadsheet","2012-10-08 00:00:00"
16838,"Mill Valley Middle School, Rodeo","2012-09-27 00:00:00"
16839,"Dixie Elementary, Rodeo","2012-10-02 00:00:00"
16840,"Bike Ride","2012-10-18 00:00:00"
16841,"press work for walk to school day, create release and send to papers. Newsletter submissions","2012-09-26 00:00:00"
16842,"phone call with Reed District PTA president about recruiting team leaders.","2012-09-26 00:00:00"
16843,"organizing for walk to school day review eblasts","2012-09-26 00:00:00"
16844,"transfer surveys","2012-09-26 00:00:00"
16845,"working out the scanner issues helping Brookside get set up.","2012-09-26 00:00:00"
16846,"meet with Katy Rices aid to bring her up to date on 2nd district projects article for Belvedere newsletter","2012-09-27 00:00:00"
16847,"preparing response and fielding emails and calls on Novato accident","2012-09-27 00:00:00"
16848,"walk to school day planning more conversations about safety issues re Novato accident. Talking to the IJ, figuring out last minute logistics attend event, process reports","2012-10-01 00:00:00"
16849,"Hearing report back from Novato classes, strategizing about Drake group.","2012-10-02 00:00:00"
16850,"create job description for SchoolPool organizer helping Brookside with Active4.me set up.","2012-10-02 00:00:00"
16851,"review comments from public meeting prepare comments for agenda","2012-10-02 00:00:00"
16852,"talk with Kathy about entrence to school improvements - she discussed with principal","2012-10-02 00:00:00"
16853,"reviewing patch essays","2012-10-04 00:00:00"
16854,"meeting on SchoolPool progress with Ofelia and David","2012-10-05 00:00:00"
16855,"follow up from walk to school day event - sort pictures, put up on face book web work. update web pages","2012-10-08 00:00:00"
16856,"agendas for Kentfield and Novato","2012-10-08 00:00:00"
16857,"montly report","2012-10-08 00:00:00"
16858,"presenting at Lagunitas Unity meeting on SchoolPool program.","2012-10-08 00:00:00"
16859,"strategy meeting with David and Kim","2012-10-09 00:00:00"
16860,"Ross Valley school district meeting to read SR2S policy","2012-10-09 00:00:00"
16861,"follow up from Unity meeting - create and send out message to recruit for team.","2012-10-10 00:00:00"
16862,"respond to general emails","2012-10-10 00:00:00"
16863,"setting up task force meetings safety issues in southern Marin","2012-10-10 00:00:00"
16864,"update web pages","2012-10-10 00:00:00"
16865,"Meeting with Brookside and Hidden Valley on SchoolPool program and follow up.","2012-10-11 00:00:00"
16866,"tabling at Biketoberfest","2012-10-13 00:00:00"
16867,"staff meeting - essay contest social media review logistics start planning for next semester.","2012-10-15 00:00:00"
16868,"dealing with scanner issues eblast for Butterfield Road schools SchoolPool program edit suggestions for changes to site. SchoolPool report check in with team leader at Lagunitas","2012-10-15 00:00:00"
16869,"talked to superintendent about safety issues","2012-10-15 00:00:00"
16870,"setting up San Rafael task force meeting","2012-10-16 00:00:00"
16871,"web updates","2012-10-16 00:00:00"
16872,"talked with Laura to determine Patch essay winners","2012-10-16 00:00:00"
16873,"enter Hall surveys","2012-10-16 00:00:00"
16874,"prepare hand out for meeting with San Rafael teachers","2012-10-18 00:00:00"
16875,"meeting with David and Ofelia on SchoolPool and other program issues","2012-10-19 00:00:00"
16876,"modify schoolpool document for previous registrants","2012-10-19 00:00:00"
16877,"meeting with San Rafael teacher on District Driving program","2012-10-19 00:00:00"
16878,"enewsletter, update web site - news highlights post facebook","2012-10-22 00:00:00"
16879,"download of CART Task Force efforts  with Kim","2012-10-22 00:00:00"
16880,"enter Redwood surveys","2012-10-22 00:00:00"
16881,"organizing and making assignments for spring activities","2012-10-23 00:00:00"
16882,"Meeting Khari to work on Teen Go Greens in Davidson","2012-10-24 00:00:00"
16883,"Rodeo at Hidden Valley","2012-10-29 00:00:00"
16884,"WAB Bacich  60 students inlcuding scouting the walk","2012-11-06 00:00:00"
16885,"WAB Bacich - 38 students","2012-11-07 00:00:00"
16886,"Communication with Gwen and Khari re Davidson","2012-11-08 00:00:00"
16887,"Rodeo Tam Valley","2012-11-13 00:00:00"
16888,"Following up with Davidson, phone conversation with Billie Barbash etc..","2012-11-12 00:00:00"
16889,"Checking in with Khari about Davidson progress","2012-11-20 00:00:00"
16890,"Communication with Khari about Davidson progress, checking in with Boys and Girls Club and administration for classes","2012-11-27 00:00:00"
16891,"Communicated wstaff re meetings, scheduling. Emailed Michael Saisi Sinoloa re activities, after school field trip","2012-10-25 00:00:00"
16892,"Communicated wstaff re scheduling meetings, details about DD campaign","2012-11-02 00:00:00"
16893,"Distracted Driving Campaign at Drake High continued planning wstudents, brainstormed potential guest speakers, brainstormed video ideas","2012-10-29 00:00:00"
16894,"Met wGwen and Khari re next steps of distracted driving campaign. Delegated tasks, brainstormed for different phases of planning. Met wGwen re ways to reach out to enviro. programs at diff. high schools, ideas for expansion of teen program","2012-10-29 00:00:00"
16895,"Communicated wstaff and schools re scheduling meetings, prospective events","2012-11-05 00:00:00"
16896,"Distracted Driving Campaign at Drake planned meeting in office, showed video, talked to class about follow up in Spring, steps to be taken in meantime","2012-11-05 00:00:00"
16897,"Met wGwen and Khari re peer summit, looked through marketing presentations for feedback, other schools for distracted driving, class curricula, photos for website, other general info.","2012-11-05 00:00:00"
16898,"Looked through magazines for advertisements for peer summit","2012-11-05 00:00:00"
16899,"Dropped off information at Sinaloa for classes, communicated re DD campaign, scheduling meetings, read newsletter","2012-11-07 00:00:00"
16900,"Peer Summit presentations- assisted with marketing classes for middle school students","2012-11-09 00:00:00"
16901,"Discussed Middle Schools and planned for implementation of classes school activities IE Bike field trips, Go Green days","2012-11-09 00:00:00"
16902,"Emailed Barb, Gwen about Sinoloa bike field trip. Looked at emails for MS outreach re classes. Communicated wstaff re meetingsschedules","2012-11-13 00:00:00"
16903,"Research for bike field trip in Novato looked at maps for safefun bike trips from Sinoloa MS.","2012-11-13 00:00:00"
16904,"Communicated wGwen re projects to work on, scheduling, updates on facebooksinoloa","2012-11-19 00:00:00"
16905,"Met w Gwen, Lou, Khari re marketing for spring challenges, discussed spring challenge, ideas for new game, solicitation from local businesses for spring challenge, classes at middle schools, facebook","2012-11-26 00:00:00"
16906,"Communicated wSinoloa team leader and Redwood HS Enviro Club Pres. re meetings, gave feedback for email draft re classes for middle schools","2012-11-26 00:00:00"
16907,"Links and overview of curricula to science teachers","2012-11-07 00:00:00"
16908,"Meeting with Wendi to discuss teen program video MVMS parent survey next steps with each MS Distracted Driving campaign TAM survey","2012-11-07 00:00:00"
16909,"Research for Distracted Driving campaign activities  guest speakers.","2012-11-07 00:00:00"
16910,"Communication with staff distribution of curricula Aviva communication with Khari re Davidson Bjorn re Redwood communication.","2012-11-07 00:00:00"
16911,"Planning for Peer Summit update PowerPoint and supplies, Peer Summit presentations, and return of supplies.","2012-11-08 00:00:00"
16912,"Meeting with Bjorn and Khari regarding making contacts with schools and planning for spring event days.","2012-11-09 00:00:00"
16913,"Organization of papers and updating files in office.","2012-11-09 00:00:00"
16914,"Communication with staff newletter, scheduling protocols, Green School Certificate designdistribution","2012-11-08 00:00:00"
16915,"Meeting with Hall MS Admin. school pool launch and Spring Contest planning.","2012-11-13 00:00:00"
16916,"Meeting with Drake HS for next Go Green event follow-up with Drake Asst Principal regarding recognition of staff for award certificate.","2012-11-13 00:00:00"
16917,"Scheduling meetings with Peer Resources, follow-up with teacher regarding meeting schedule and guest speakers.","2012-11-13 00:00:00"
16918,"Kent Club meeting and follow-up with Asst Principal for Spring Contest launch.","2012-11-13 00:00:00"
16919,"Communication with Bjorn to plan bike field tripclasses and communication with Team Leaderschool Admin.","2012-11-13 00:00:00"
16920,"Communication with Miller Creek teachers PeggyJames to plan for classes and to provide teacher with facts to support green transportation","2012-11-13 00:00:00"
16921,"Communication with staff scheduling meeting with Redwood HS, research and activities for Go Green contest, Bulletin information.","2012-11-13 00:00:00"
16922,"Review of results for Parent survey and edit of cover letter for school","2012-11-14 00:00:00"
16923,"Communication with Principals and Asst Principals Green Guide Curricula","2012-11-14 00:00:00"
16924,"Communication with Khari and Bjorn regarding letters to schools to promote curriculum, updating activities for Go Green Days and Spring Challenge research for postergiveaways.","2012-11-14 00:00:00"
16925,"Scheduling classes with science teacher and Peggy, sent links for curriculum and info. for stats.","2012-11-14 00:00:00"
16926,"Communcation with Khari and Aviva about Davidson MS and eblasts to promote curricula, assembly, and spring challenge","2012-11-15 00:00:00"
16927,"Update letter for MVMS Parent Survey, and communication with Team Leader.","2012-11-15 00:00:00"
16928,"Program development communication with Bjorn and Lou regarding new games and trophies for Spring Contest, research on images for new poster.","2012-11-15 00:00:00"
16929,"Scheduling classesfor Miller Creek communication with James about content.","2012-11-17 00:00:00"
16930,"Communication with Parent contact regarding staff contacts forPeer Resources at TAM HS","2012-11-19 00:00:00"
16931,"Communication with Khari about Davidson MS Aviva and next steps with making contact with BoysGirls club","2012-11-19 00:00:00"
16932,"Communication with Khari regarding projects to work on for Go Green Challenge","2012-11-19 00:00:00"
16933,"Research and letter to find guest speaker for DD Assembly, communication with Drake staff, KhariBjorn regarding next steps and schedule for meetings.","2012-11-19 00:00:00"
16934,"Communication with SanRafael HS teacher to confirm dates for presentation communication with KhariBjorn regarding presentation update and agenda for first class meeting.","2012-11-19 00:00:00"
16935,"Meeting with team to discuss SR2S marketing, classes, schoolpool, curriculum, Facebook","2012-11-19 00:00:00"
16936,"Communication with BjornPeggy regarding Sinoloa contact with Team Leader to schedule meeting and route planning updating File Maker with new contact info and sending Green Award to contact at school","2012-11-19 00:00:00"
16937,"Communication with Bjorn regarding research for facts for Miller Creek prep for class with James and co-teaching at Miller Creek follow-up with school regarding photo release and testimonials communication withGreen Team staff about Go Green event in December.","2012-11-19 00:00:00"
16938,"Meeting with club to do posters and plan for next Go Green 2 school day communication with Drake teachers regarding No Cars on Campus Day","2012-11-20 00:00:00"
16939,"Communication with teacher and staff regarding next go green event day, and challenge with Hall MS, Communication with teacher regarding next club meeting and coordinating poster art.","2012-11-20 00:00:00"
16940,"Meeting with Kharie, Bjorn, Lou Go Green Challenge planning prizes and posters planning for Go Green to School event games, Middle and High School contacts and planning.","2012-11-26 00:00:00"
16941,"Planning for Distracted Driving Campaign for San Rafael High School update to PowerPoint","2012-11-26 00:00:00"
16942,"Communication with teacher and research for guest speakers for DD campaign","2012-11-26 00:00:00"
16943,"Communication with Miller Creek teacher for testimonal for classes scheduling Bike Drills classes at school","2012-11-26 00:00:00"
16944,"Crafted and sent letter to Dept. heads about new Curriculum  promotion.","2012-11-26 00:00:00"
16945,"Communication with staff newsletter working on promotional material, meeting confirmations,","2012-11-26 00:00:00"
16946,"Club meeting at Drake HS preparing for next Go Green to School day curriculum promotion at school","2012-11-27 00:00:00"
16947,"Club meeting at Kent MS created posters, wrote testimonial for teacher to sign.","2012-11-27 00:00:00"
16948,"Research into prizes and flyers for Go Green Spring Challenge communication with Bjorn and Khari about their progress with assignments to promote program.","2012-11-27 00:00:00"
16949,"Tam Valley, Walk Around the Block, 43 students","2012-11-07 00:00:00"
16950,"Tam Valley, Traffic Safety, 25 students","2012-11-07 00:00:00"
16951,"Brookside, Walk Around the Block, 30 students","2012-11-15 00:00:00"
16952,"Check over new Traffic Safety curriculum","2012-11-16 00:00:00"
16953,"scheduling e-mails","2012-11-27 00:00:00"
16954,"Hidden Valley, Traffic Safety","2012-10-24 00:00:00"
16955,"Bike club ride to Cal Park tunnel, about 25 students","2012-10-24 00:00:00"
16956,"Vallecito, Traffic Safety, 25 students","2012-10-25 00:00:00"
16957,"Bacich, Stop, Look & Listen, 60 students","2012-10-29 00:00:00"
16958,"Vallecito, Traffic Safety Game, 25 students","2012-10-30 00:00:00"
16959,"Glenwood, Traffic Safety Game, 75 students","2012-10-31 00:00:00"
16960,"4th grade curriculum suggestions","2012-11-05 00:00:00"
16961,"Tam Valley, Traffic Safety Game, 35 students","2012-11-06 00:00:00"
16962,"Vallecito ES Bike Safety for 1 class and 27 students.","2012-10-24 00:00:00"
16963,"Kent MS After-School Ride for 1 class and 20 students.","2012-10-24 00:00:00"
16964,"Old Mill ES Bike Rodeo- CANCELED. Contacted staff for canceling event.  Returned truck to Uhaul from Fairfax.","2012-10-25 00:00:00"
16965,"6th grade lesson plans.  Added Bicysketball to Outdoor Bike Drills lesson.  Revised procedural instructions for Drive that Bike lesson plan.  Added notes to 4th grade lessons including improvements in materials Traffic Safety Game props, benefits of biking cards and presentation guidelines discussing roads as shared space, expanding the concept of same road, same rules during the TSG to include broader examples of following signslights.","2012-10-25 00:00:00"
16966,"Meeting with Gwen and Ken Campbell of KCFILM in Mill Valley regarding the possibility to create bike safety videos.","2012-10-26 00:00:00"
16967,"Vallecito ES Traffic Safety for 1 class and 26 students.","2012-10-26 00:00:00"
16968,"Phone calls and emails with Peggy, Wendi, Gwen, Lou, Peter, and others.  Sharing time-sheet and expense report.","2012-10-29 00:00:00"
16969,"Hidden Valley ES Bike Rodeo for 3 classes and 80 students.  Pickup and drop-off Uhaul and trailer.","2012-10-29 00:00:00"
16970,"Bacich ES Stop, Look & Listen for 2 classes and 50 students.","2012-10-29 00:00:00"
16971,"Bacich ES Bike Safety & Traffic Safety for 4 classes and 104 students.","2012-10-30 00:00:00"
16972,"Picking up left-over surveys from Davidson MS PE staff.","2012-10-30 00:00:00"
16973,"Bacich ES Stop, Look & Listen for 1 classes and 24 students.","2012-11-01 00:00:00"
16974,"Using feedback from instructors, created outline of improvement projects for teaching materials and activities during winter break including Traffic Safety Game materials, bike benefits materials, modified activities, and notes for instructors.  Outlined topics for possible video series with Ken Campbell.","2012-11-02 00:00:00"
16975,"Bacich ES Bike Safety & Traffic Safety for 2 classes and 52 students.  Travel time .5 hour.","2012-11-02 00:00:00"
16976,"Ross ES Bike Safety for 2 classes and 50 students.","2012-11-02 00:00:00"
16977,"Phone calls and emails with Peggy, Gwen, Wendi, Heather, and others.  Sharing time-sheet and expense reports.","2012-11-05 00:00:00"
16978,"Bacich ES Walk Around the Block with 5 classes and 110 students.","2012-11-05 00:00:00"
16979,"Tam Valley ES Stop, Look & Listen for 4 classes and 65 students.  Bike Safety for 1.5 classes and 35 students.","2012-11-06 00:00:00"
16980,"Ross ES Stop, Look & Listen for 1 class and 20 students.","2012-11-06 00:00:00"
16981,"Researching and purchasing supplies such as sidewalk chalk, and model cars.  Finding images and creating banner image for benefits of biking to replace small hand-held cards including SR2S & TAM logo.  Checking video recording capabilities of new Adobe Premiere Elements software for PowerPoint or screen-capture function.","2012-11-06 00:00:00"
16982,"Tam Valley ES Walk Around the Block for 2 classes and 42 students.  Traffic Safety for 1 class and 24 students.","2012-11-07 00:00:00"
16983,"Bacich ES Bike Rodeo Uhaul pickup.","2012-11-07 00:00:00"
16984,"Creating image files for printing visual aides on banners, creating list and order for the Traffic Safety Game question cards based upon feedback from Lou and Heather.","2012-11-07 00:00:00"
16985,"Bacich ES Bike Rodeo for 3 classes and 72 students.  Rain stopped the next 3 classes right before we started at the stations.  Return trailer to Fairfax and Uhaul to San Rafael.","2012-11-08 00:00:00"
16986,"Ross ES Walk Around the Block for 1 class and 21 students.","2012-11-08 00:00:00"
16987,"Brookside Lower ES Stop, Look & Listen for 2 classes and 42 students.","2012-11-09 00:00:00"
16988,"Reviewing updated schedule including new school calendars.  Checking for conflict or areas to note. Looking for opportunity to squeeze in a Davidson ride.","2012-11-09 00:00:00"
16989,"6th grade curriculum Responded to comment from Wendi regarding progression of Outdoor Bike Drills, suggested keeping Cycling Circles in 6th and moving Bicysketball to 4th.  Wrote script for Traffic Safety Game including introduction, key questions, and conclusion, added notes for using models & physical actions were appropriate.  TSG found flip-book materials online for under 10book.  Sent questions to be produced by Lou, reviewed before copying.","2012-11-09 00:00:00"
16990,"Phone calls and emails with Peggy, Wendi, Gwen, Heather, Lou, Aviva, and others.  Shared time sheet and expense reports.","2012-11-13 00:00:00"
16991,"Brookside Lower ES Stop, Look & Listen for 2 classes and 42 students. Travel time .5 hours.  Stayed late to review schedule with PE teacher.","2012-11-13 00:00:00"
16992,"Reviewed, edited, finished Traffic Safety Game updates.  Shared document and comments outlining the activity with staff for comments. Gathered and edited images for Benefits of Biking visual aides, created final print graphic.  Began outlining changes to 4th grade letter home to be given after Traffic Safety and before the rodeo.","2012-11-13 00:00:00"
16993,"Brookside Lower ES Walk Around the Block for 2 classes and 42 students.","2012-11-14 00:00:00"
16994,"Brookside Lower ES Bike Safety for 1 class and 26 students.","2012-11-14 00:00:00"
16995,"Ross ES Traffic Safety for 1 class and 26 students.","2012-11-14 00:00:00"
16996,"Tam Valley ES pickup Uhaul for rodeo.","2012-11-14 00:00:00"
16997,"Tam Valley ES Bike Rodeo for 3 classes and 72 students.  Pickup trailer and drop-off trailer and Uhaul.","2012-11-15 00:00:00"
16998,"Reviewed and created alternate model for 2nd grade Safe Street crossing certificates.  Reviewed and created revised draft of the letter home for the 4th grade clases that also doubles as the letter home regarding the rodeo.  Created a letter home for 6th grade students based upon the 4th grade letter serving the same purposes, but with updated content. Used feedback from Peggy and Wendi regarding handout design and content. Created agenda and notes for meeting with Wendi regarding our 2nd, 4th, 6th, and high school programs.  Created backup  for all digital items to be shared with the main server and my external hard drive.","2012-11-16 00:00:00"
16999,"Reviewed and added comments to 6th grade Drive that Bike PowerPoint.  Converted presentation to video file.","2012-11-18 00:00:00"
17000,"Phone calls and emails with Peggy, Gwen, Wendi, Mike Schulist and others.  Shared time sheet and expense reports.","2012-11-19 00:00:00"
17001,"Staff meeting with Wendi, Laura, Gwen, and Peggy.","2012-11-19 00:00:00"
17002,"Prepared materials for 3-D bike map.  Modified and printed maps, sized cut and adhered maps to foam.  Reviewed lesson plan.  Traced main topo lines to be easier to identify.  Gathered materials scissors, glue, etc.  Notes areas to improve setup moving forward.","2012-11-19 00:00:00"
17003,"Prepared for Curriculum meeting with Wendi, added agenda items such as prepost evaluations and meeting with classroom instructors.  Met with Wendi for 1.5 hours regarding the state of our classes and what are next areas for improvement.","2012-11-19 00:00:00"
17004,"Miller Creek MS 3-D Bike Maps for 1 class and 24 students.  Travel time 1.25 hours.  Stayed late to discuss upcoming bike safetyglobal warming class.","2012-11-20 00:00:00"
17005,"Laurel Dell ES Bike Safety for 1.5 classes and 33 students.","2012-11-20 00:00:00"
17006,"Pickup surveys from Mrs. Siri & Mike Runyeon.  Discussed after-school rides for spring and levels of student interest in after-school rides.","2012-11-20 00:00:00"
17007,"Created back-side for 4th grade handout.  Noted procedural changes for 3-D Bike Maps, including written instruction glued to the back of each foam piece.","2012-11-20 00:00:00"
17008,"Created walking benefit images for 2nd grade classes to replace the 4th grade biking benefits.  Added Red-Light Green-Light game to notes.","2012-11-21 00:00:00"
17009,"Phone calls and emails with Peggy, Wendi, Gwen, Jeremy, and others.  Sharing time sheet and expense report.","2012-11-26 00:00:00"
17010,"Reviewing schedule before and after winter break for conflicts or special notes.","2012-11-26 00:00:00"
17011,"Creating special presentation of Drive that Bike that includes global warming.","2012-11-26 00:00:00"
17012,"Sun Valley ES Stop, Look & Listen for 2 classes and 45 students.","2012-11-27 00:00:00"
17013,"Researching standards and application of green guide LongitudeLatitude class to 4th grade.  Created notes for 6th grade bike drills with removal of Bicysketball, to be replaced by a yet to be decided drill.  Developed 2 drills to test.","2012-11-27 00:00:00"
17014,"Met with Aviva, to discuss clubs and classes in San Rafael. Also to get an overview of what the clubs and classes are all about.","2012-10-24 00:00:00"
17015,"Communication with Gwen regarding events, and other emails regarding Davidson TGG.","2012-10-24 00:00:00"
17016,"haunted bike shop at Drake with Gwen","2012-10-25 00:00:00"
17017,"TGG Drake High School with Gwen and Bjorn","2012-10-31 00:00:00"
